,rtn
2018-03-26,-0.06332774482923159
2018-03-27,-0.05048175243867897
2018-03-28,0.004488238237496377
2018-03-29,-0.15523323819974066
2018-03-30,-0.027724735218861245
2018-03-31,0.015197874976982936
2018-04-01,-0.02495867828682206
