,rtn
2018-03-25,0.016501462159182485
2018-03-26,-0.06637592828121909
2018-03-27,-0.04481488729881426
2018-03-28,0.00673514135688227
2018-03-29,-0.15325391740109537
2018-03-30,-0.021260851120695014
2018-03-31,0.011918765800069016
