,rtn
2018-03-27,-0.055812216146771315
2018-03-28,0.009187148583769485
2018-03-29,-0.15839649721874596
2018-03-30,-0.02709931003435296
2018-03-31,0.013109220830271249
2018-04-01,-0.0171778928794018
2018-04-02,0.05635542146148096
