,rtn
2018-03-27,-0.045104241217449756
2018-03-28,0.007763343656420258
2018-03-29,-0.15612759275066243
2018-03-30,-0.020328900244138744
2018-03-31,0.011448154557277566
2018-04-01,-0.02459623399739758
2018-04-02,0.05158154977494369
