,rtn
2018-03-22,-0.024778903821891775
2018-03-23,0.008883300174873696
2018-03-24,-0.04504551816221475
2018-03-25,0.015481200326156724
2018-03-26,-0.06332774482923159
2018-03-27,-0.05048175243867897
2018-03-28,0.004488238237496377
