,rtn
2018-03-22,-0.015858049137092316
2018-03-23,0.06955492993125593
2018-03-24,-0.06711976703317477
2018-03-25,0.0073061038671318815
2018-03-26,-0.0847660603349087
2018-03-27,-0.045104241217449756
2018-03-28,0.007763343656420258
