,rtn
2018-03-29,-0.15325391740109537
2018-03-30,-0.021260851120695014
2018-03-31,0.011918765800069016
2018-04-01,-0.023687925214356885
2018-04-02,0.04515149885085653
2018-04-03,0.08874343298561803
2018-04-04,-0.10944685863081548
