,rtn
2018-03-23,-0.001405870634631401
2018-03-24,-0.052489152200060354
2018-03-25,0.0023414721015059064
2018-03-26,-0.044737592152007524
2018-03-27,-0.05733365021379905
2018-03-28,0.0003082153569464202
2018-03-29,-0.1478708109008843
