,rtn
2018-03-24,-0.02130270575616265
2018-03-25,0.013128789586204599
2018-03-26,-0.07037098314799833
2018-03-27,-0.06089946313709299
2018-03-28,0.006516595840524096
2018-03-29,-0.15206542553471053
2018-03-30,-0.025007624911412896
