,rtn
2018-03-26,-0.07248264906355974
2018-03-27,-0.06107540091736884
2018-03-28,-0.00046946572174925294
2018-03-29,-0.15373719843416989
2018-03-30,-0.013016545937828366
2018-03-31,0.00417786531001262
2018-04-01,-0.013576937256999409
