,rtn
2018-03-24,-0.04504551816221475
2018-03-25,0.015481200326156724
2018-03-26,-0.06332774482923159
2018-03-27,-0.05048175243867897
2018-03-28,0.004488238237496377
2018-03-29,-0.15523323819974066
2018-03-30,-0.027724735218861245
