,rtn
2018-03-27,-0.05812149348710686
2018-03-28,0.01872213848206055
2018-03-29,-0.14759531544469415
2018-03-30,-0.03386489642859806
2018-03-31,0.01696023788842891
2018-04-01,-0.018556169982391835
2018-04-02,0.06043824782585245
