,CoinA,CoinB
0,0.32939871103999785,0.3098358511047107
1,0.33151029910179997,0.3114739623429001
2,0.3376596850313628,0.3261672160108464
3,0.3382488999399235,0.35301999993730004
4,0.3601950000046729,0.3616750000046921
5,0.3601473216,0.35097860159999994
6,0.3384858280278648,0.3403904910473142
7,0.333305,0.32689700000000005
8,0.31467852,0.3171078
9,0.3167398039036353,0.3295618747399968
10,0.3208115735959597,0.3335636807957991
11,0.3017008814374548,0.3091687250373917
12,0.2977003774801376,0.3068170371468456
13,0.27356695472583,0.2817140581950372
14,0.28412359960858397,0.2905102395997856
15,0.26251431959468097,0.276638466660072
16,0.2475627530413752,0.25889429672794795
17,0.2495856207739352,0.2561987061123967
18,0.25727029998038603,0.263487599979912
19,0.2684438891535852,0.27376041956034425
20,0.27300880000000005,0.27408104
21,0.2755791813937272,0.2770919673849096
22,0.2649510000896253,0.26730000009042004
23,0.25498627609907026,0.2694010224643004
24,0.25769699999999995,0.2706024
25,0.262267124020286,0.27921438195507803
26,0.26398392390399994,0.28124695272
27,0.24576,0.2712
28,0.25256582505189,0.2789449223350874
29,0.2547520125071553,0.2796458125078545
30,0.2611633400003166,0.30768770000037304
31,0.25214904,0.29773392
32,0.2563743948529506,0.3006617183400246
33,0.2659240480166991,0.3053859261303942
34,0.2733705179278128,0.315558907761096
35,0.26864520000000003,0.30173
36,0.27029099999999995,0.30556120000000003
37,0.267671744054,0.30808626357900004
38,0.2633687863828656,0.30144122618296
39,0.26286345569700004,0.28450433443900003
40,0.266909999978517,0.288229999976801
41,0.26699470000000003,0.2833047
42,0.2701875,0.29393125
43,0.27204056545169,0.2869242438046701
44,0.272474905304448,0.288911716818912
45,0.25539506560383995,0.2738313969021172
46,0.239983679761664,0.2637452217380656
47,0.2466576064293005,0.2685123413809817
48,0.23873472,0.26201448
49,0.23933070000000004,0.26020764
50,0.233145,0.25661649999999997
51,0.2234242708,0.24545852647200006
52,0.2221469571,0.23746743690000002
53,0.2218446038393592,0.2389742802475
54,0.22405873589224265,0.2420785178685181
55,0.22250544358787,0.2350885100528392
56,0.22440835017549202,0.24160469046286498
57,0.2136192200002813,0.2348064800003092
58,0.2004197654922183,0.22503918501204206
59,0.19975329,0.2294211
60,0.20013307757234094,0.22733925012873002
61,0.2259816193090512,0.2540237343688716
62,0.24591799999999997,0.26313800000000004
63,0.23925534214400002,0.259795807644
64,0.23675309971050001,0.26259557967889996
65,0.2421847524140136,0.2676428541792792
66,0.24455075027705506,0.26987773799674997
67,0.237270094,0.27428979800000003
68,0.2463247310074572,0.2795126940883536
69,0.2528781031462591,0.2828343009877498
70,0.2625706335856725,0.28301846070427
71,0.26773483583561003,0.27496193193170004
72,0.2712338600968461,0.2771794000989691
73,0.273025,0.27721250000000003
74,0.28020194,0.29199901
75,0.259011634795,0.280898751732
76,0.276698133875218,0.28976777848337
77,0.2677954029133636,0.27915847574122643
78,0.2560570713079482,0.2790075579086605
79,0.2590322392121352,0.27584483399465803
80,0.26769840000000006,0.2770704
81,0.2660549500006286,0.2817998500006658
82,0.2687403978023661,0.28498902584296504
83,0.2790983996476697,0.2970359996250255
84,0.2894106598622316,0.2992545598575456
85,0.29431650390099995,0.307093313303
86,0.30455367220342583,0.29771076798409
87,0.30175630925229124,0.300230474256072
88,0.3020815140643344,0.3032558740173357
89,0.3056399337806041,0.30554929323084695
90,0.296476,0.29924429999999996
91,0.30304295,0.3092978
92,0.3000404993028144,0.3053011852035288
93,0.3029726701893369,0.3100897801937846
94,0.30728859999932,0.3115364129993106
95,0.29791447535390003,0.29747246574654995
96,0.3016965000003409,0.29461650000033296
97,0.3012436801021968,0.2931428600994486
98,0.2972722982691136,0.2933537898437568
99,0.307134,0.3219018
100,0.307134,0.3219018
101,0.3018323550157586,0.30259560092981874
102,0.30173165680987296,0.30186874335285546
103,0.30106657064393794,0.3002324744501801
104,0.3023466440506169,0.3021206694776994
105,0.3008466790205342,0.2967287802096439
106,0.30053944454100234,0.2991744511193308
107,0.30157324982938627,0.29435023943542293
108,0.3003439652595717,0.2983872565443411
109,0.3002641079063026,0.29815813124226764
110,0.30106359725641146,0.2950468824844031
