,CoinA,CoinB
0,0.32939871103999785,0.16411065834602034
1,0.33151029910179997,0.16466225845496002
2,0.3376596850313628,0.16618475043953074
3,0.3382488999399235,0.16926379996993698
4,0.3601950000046729,0.1685350000021864
5,0.3601473216,0.1671457656
6,0.3384858280278648,0.16561498445307646
7,0.333305,0.163493
8,0.31467852,0.15781644
9,0.3167398039036353,0.15637728283535599
10,0.3208115735959597,0.1553835527980431
11,0.3017008814374548,0.14744842307875608
12,0.2977003774801376,0.1439603440097436
13,0.27356695472583,0.1392196210473348
14,0.28412359960858397,0.14001479980711198
15,0.26251431959468097,0.138806272884015
16,0.2475627530413752,0.1344046987268496
17,0.2495856207739352,0.1312502937174653
18,0.25727029998038603,0.13260949998989
19,0.2684438891535852,0.13757544837182525
20,0.27300880000000005,0.13873136000000005
21,0.2755791813937272,0.14119335917702402
22,0.2649510000896253,0.13608000004603202
23,0.25498627609907026,0.1355963429271645
24,0.25769699999999995,0.13809600000000002
25,0.262267124020286,0.137322634148094
26,0.26398392390399994,0.137856435856
27,0.24576,0.13216
28,0.25256582505189,0.13229638455099002
29,0.2547520125071553,0.13478682500378586
30,0.2611633400003166,0.13751083000016673
31,0.25214904,0.13519968000000002
32,0.2563743948529506,0.1350763366355757
33,0.2659240480166991,0.1409473505217204
34,0.2733705179278128,0.1407418349094144
35,0.26864520000000003,0.1427204
36,0.27029099999999995,0.1546594
37,0.267671744054,0.14864034865300002
38,0.2633687863828656,0.1456828282155456
39,0.26286345569700004,0.14302505574600002
40,0.266909999978517,0.14366399998843682
41,0.26699470000000003,0.14295715
42,0.2701875,0.143526875
43,0.27204056545169,0.14495048973763305
44,0.272474905304448,0.14310656791199994
45,0.25539506560383995,0.1395893655440988
46,0.239983679761664,0.13499081986593606
47,0.2466576064293005,0.1313659611769533
48,0.23873472,0.12897612
49,0.23933070000000004,0.13089762
50,0.233145,0.12740549999999998
51,0.2234242708,0.125271677352
52,0.2221469571,0.123100055193
53,0.2218446038393592,0.1245725128074168
54,0.22405873589224265,0.1236080363649196
55,0.22250544358787,0.11915550134205588
56,0.22440835017549202,0.11998532453904599
57,0.2136192200002813,0.1178588800001552
58,0.2004197654922183,0.1144729296834921
59,0.19975329,0.11650407000000003
60,0.20013307757234094,0.1190363221165842
61,0.2259816193090512,0.13256272573733285
62,0.24591799999999997,0.13243
63,0.23925534214400002,0.131787626648
64,0.23675309971050001,0.1305208798404
65,0.2421847524140136,0.1327814719521696
66,0.24455075027705506,0.130952982406423
67,0.237270094,0.124654844
68,0.2463247310074572,0.1265812260221124
69,0.2528781031462591,0.1343334911752318
70,0.2625706335856725,0.134322546343925
71,0.26773483583561003,0.13407509309298002
72,0.2712338600968461,0.1355750600484081
73,0.273025,0.1408675
74,0.28020194,0.14233983
75,0.259011634795,0.13428042012699998
76,0.276698133875218,0.13886497396161498
77,0.2677954029133636,0.1376288596986666
78,0.2560570713079482,0.1368653106042484
79,0.2590322392121352,0.136443922481278
80,0.26769840000000006,0.1392168
81,0.2660549500006286,0.1347628000003184
82,0.2687403978023661,0.13594401889464422
83,0.2790983996476697,0.14545439981638014
84,0.2894106598622316,0.1453317599308176
85,0.29431650390099995,0.146213487875
86,0.30455367220342583,0.1437009886060518
87,0.30175630925229124,0.14558260963926722
88,0.3020815140643344,0.1465239879821622
89,0.3056399337806041,0.148287939402452
90,0.296476,0.1460948
91,0.30304295,0.15365174999999998
92,0.3000404993028144,0.1490225333598924
93,0.3029726701893369,0.1481980500926135
94,0.30728859999932,0.157259459999652
95,0.29791447535390003,0.15196290300693
96,0.3016965000003409,0.15372450000017376
97,0.3012436801021968,0.1537375400521554
98,0.2972722982691136,0.1515750304535744
99,0.307134,0.1542012
100,0.307134,0.1542012
101,0.3036115021105476,0.15365562545092717
102,0.3025767696107744,0.15299591092054718
103,0.30368290537511583,0.15326159477250115
104,0.30286860683860045,0.15297140637999712
105,0.30296737907463767,0.15281918483976395
106,0.30326140321212014,0.1529597700807622
107,0.30380618684212146,0.15284008578881525
108,0.30362580929348787,0.15278063959630633
109,0.30385042696304215,0.15270844142751033
110,0.3039686020590024,0.15267851372967237
