,close,date,high,low,open,volume
0,4.08,2018. 03. 21.,4.43,3.88,4.11,"2,363,480"
1,4.13,2018. 03. 20.,4.18,3.68,3.79,"1,658,500"
2,3.79,2018. 03. 19.,3.79,3.43,3.46,"2,218,540"
3,3.43,2018. 03. 18.,3.60,2.92,3.60,"1,409,010"
4,3.61,2018. 03. 17.,3.88,3.58,3.86,"476,707"
5,3.86,2018. 03. 16.,4.04,3.84,3.94,"1,157,290"
6,3.93,2018. 03. 15.,3.98,3.53,3.93,"1,243,430"
7,3.94,2018. 03. 14.,4.74,3.88,4.52,"2,207,530"
8,4.53,2018. 03. 13.,4.62,4.34,4.43,"1,033,880"
9,4.45,2018. 03. 12.,4.82,4.33,4.64,"868,027"
10,4.66,2018. 03. 11.,4.74,4.23,4.42,"1,324,660"
11,4.43,2018. 03. 10.,4.80,4.42,4.64,"976,307"
12,4.61,2018. 03. 09.,4.79,4.20,4.73,"1,782,520"
13,4.77,2018. 03. 08.,5.18,4.65,5.05,"2,255,050"
14,5.03,2018. 03. 07.,5.68,4.81,5.59,"3,504,570"
15,5.59,2018. 03. 06.,5.98,5.52,5.98,"2,120,470"
16,5.98,2018. 03. 05.,6.31,5.96,6.14,"2,440,810"
17,6.12,2018. 03. 04.,6.51,6.01,6.38,"2,609,320"
18,6.43,2018. 03. 03.,6.56,6.04,6.05,"4,322,270"
19,6.05,2018. 03. 02.,6.08,5.72,5.86,"2,291,290"
20,5.92,2018. 03. 01.,6.05,5.31,5.37,"2,098,160"
21,5.38,2018. 02. 28.,5.82,5.34,5.67,"1,811,280"
22,5.68,2018. 02. 27.,5.95,5.34,5.44,"3,535,640"
23,5.45,2018. 02. 26.,5.48,5.05,5.36,"2,077,750"
24,5.36,2018. 02. 25.,5.89,5.04,5.15,"7,002,680"
25,5.17,2018. 02. 24.,5.35,4.90,5.28,"1,523,230"
26,5.28,2018. 02. 23.,5.37,4.88,5.04,"2,021,340"
27,5.06,2018. 02. 22.,5.50,4.85,5.32,"1,376,730"
28,5.33,2018. 02. 21.,5.81,5.28,5.74,"2,112,180"
29,5.78,2018. 02. 20.,6.25,5.63,6.21,"4,217,150"
30,6.22,2018. 02. 19.,6.25,5.96,6.09,"3,755,890"
31,6.02,2018. 02. 18.,6.71,5.83,6.71,"4,784,130"
32,6.65,2018. 02. 17.,6.92,6.41,6.54,"11,812,700"
33,6.53,2018. 02. 16.,6.56,6.14,6.32,"6,015,300"
34,6.40,2018. 02. 15.,6.43,5.99,6.13,"11,404,100"
35,6.11,2018. 02. 14.,6.16,5.56,5.59,"8,066,570"
36,5.61,2018. 02. 13.,6.14,5.58,5.98,"7,304,040"
37,5.99,2018. 02. 12.,6.27,5.54,5.55,"6,324,040"
38,5.52,2018. 02. 11.,6.10,5.29,6.10,"3,446,230"
39,6.01,2018. 02. 10.,6.63,5.63,6.08,"7,736,090"
40,6.15,2018. 02. 09.,6.35,5.19,5.49,"13,850,000"
41,5.50,2018. 02. 08.,5.62,5.06,5.07,"4,760,230"
42,5.12,2018. 02. 07.,5.72,4.85,5.30,"6,140,400"
43,5.36,2018. 02. 06.,5.40,3.91,4.77,"12,609,100"
44,4.80,2018. 02. 05.,7.13,4.58,5.63,"25,792,800"
45,5.68,2018. 02. 04.,6.82,5.50,6.73,"4,367,240"
46,6.81,2018. 02. 03.,7.58,5.24,5.98,"23,668,200"
47,5.98,2018. 02. 02.,6.61,4.41,6.61,"7,524,760"
48,6.60,2018. 02. 01.,8.37,6.17,8.23,"6,082,910"
49,8.21,2018. 01. 31.,8.39,7.12,7.64,"8,816,950"
50,7.62,2018. 01. 30.,9.42,7.60,9.41,"5,774,890"
51,9.38,2018. 01. 29.,10.16,9.27,10.06,"5,451,840"
52,10.11,2018. 01. 28.,10.24,9.77,9.97,"7,959,890"
53,9.87,2018. 01. 27.,10.13,9.30,9.77,"6,091,270"
54,9.77,2018. 01. 26.,10.41,8.87,10.16,"11,318,300"
55,10.15,2018. 01. 25.,10.72,9.73,10.72,"21,434,300"
56,10.75,2018. 01. 24.,11.62,10.30,11.62,"67,451,100"
57,11.98,2018. 01. 23.,14.56,8.57,8.84,"288,136,000"
58,8.98,2018. 01. 22.,9.76,8.02,8.54,"14,232,800"
59,8.40,2018. 01. 21.,10.05,8.15,10.05,"5,491,450"
60,10.08,2018. 01. 20.,10.39,9.31,9.42,"9,709,470"
61,9.40,2018. 01. 19.,9.83,8.77,9.22,"6,105,200"
62,9.43,2018. 01. 18.,10.06,8.69,9.15,"7,927,680"
63,9.06,2018. 01. 17.,10.01,7.34,8.45,"10,681,600"
64,8.37,2018. 01. 16.,11.91,6.74,11.91,"10,269,300"
65,11.85,2018. 01. 15.,12.72,11.45,11.59,"10,541,200"
66,11.67,2018. 01. 14.,12.86,11.28,12.86,"2,875,530"
67,12.86,2018. 01. 13.,13.55,12.44,12.78,"5,245,580"
68,12.76,2018. 01. 12.,13.25,11.97,12.57,"4,733,680"
69,12.34,2018. 01. 11.,14.25,11.01,13.75,"10,287,300"
70,13.90,2018. 01. 10.,14.07,11.20,12.99,"14,166,300"
71,12.52,2018. 01. 09.,13.37,11.53,11.83,"10,202,000"
72,12.06,2018. 01. 08.,13.59,10.12,12.37,"12,368,100"
73,12.36,2018. 01. 07.,12.51,11.13,11.22,"6,950,070"
74,11.16,2018. 01. 06.,11.56,9.49,10.27,"5,308,110"
75,10.27,2018. 01. 05.,12.05,9.56,10.18,"9,830,440"
76,10.29,2018. 01. 04.,11.37,9.98,11.21,"8,738,480"
77,11.09,2018. 01. 03.,12.19,10.63,11.93,"7,250,270"
78,11.62,2018. 01. 02.,11.97,10.74,10.74,"7,467,320"
79,10.74,2018. 01. 01.,11.19,9.86,10.43,"5,455,340"
80,10.40,2017. 12. 31.,10.82,9.38,9.52,"5,997,750"
81,9.71,2017. 12. 30.,11.58,9.01,11.58,"7,445,770"
82,11.70,2017. 12. 29.,12.00,10.67,11.56,"8,842,650"
83,11.47,2017. 12. 28.,12.97,10.58,12.97,"5,806,150"
84,12.61,2017. 12. 27.,12.93,11.66,12.93,"7,057,660"
85,12.77,2017. 12. 26.,13.69,11.45,12.62,"11,909,500"
86,12.72,2017. 12. 25.,13.69,11.08,12.03,"11,777,300"
87,11.96,2017. 12. 24.,13.52,10.81,11.13,"14,961,600"
88,10.88,2017. 12. 23.,12.98,7.74,8.10,"20,162,800"
89,7.84,2017. 12. 22.,11.22,5.59,10.33,"8,663,970"
90,10.19,2017. 12. 21.,11.47,8.11,8.21,"17,090,500"
91,8.01,2017. 12. 20.,8.56,6.54,7.73,"6,526,080"
92,7.72,2017. 12. 19.,8.58,7.19,8.12,"5,397,730"
93,8.07,2017. 12. 18.,8.24,7.19,7.42,"5,051,550"
94,7.39,2017. 12. 17.,8.85,6.13,7.00,"15,915,800"
95,6.04,2017. 12. 16.,6.36,5.35,5.45,"6,023,910"
96,5.45,2017. 12. 15.,5.76,4.91,5.76,"3,683,020"
97,5.92,2017. 12. 14.,5.94,4.95,5.01,"4,275,440"
98,4.95,2017. 12. 13.,5.34,4.76,4.99,"3,262,970"
99,4.96,2017. 12. 12.,5.15,4.46,4.64,"2,934,330"
100,4.63,2017. 12. 11.,4.74,4.22,4.30,"2,115,150"
101,4.33,2017. 12. 10.,5.37,3.65,4.72,"2,433,820"
102,4.75,2017. 12. 09.,5.10,4.40,4.80,"2,616,880"
103,4.89,2017. 12. 08.,4.89,3.95,4.22,"3,113,520"
104,4.12,2017. 12. 07.,4.89,4.10,4.70,"4,355,440"
105,4.71,2017. 12. 06.,5.82,4.63,5.82,"5,767,980"
106,5.21,2017. 12. 05.,5.68,5.20,5.46,"4,073,630"
107,5.45,2017. 12. 04.,5.60,4.97,5.24,"3,169,970"
108,5.34,2017. 12. 03.,6.11,4.73,4.91,"11,788,100"
109,4.45,2017. 12. 02.,4.56,3.94,4.08,"2,362,890"
110,4.10,2017. 12. 01.,4.25,3.64,3.79,"3,507,490"
111,3.76,2017. 11. 30.,3.84,3.12,3.50,"1,863,840"
112,3.46,2017. 11. 29.,4.29,3.38,4.29,"3,825,270"
113,4.32,2017. 11. 28.,5.87,3.71,3.79,"25,570,600"
114,3.78,2017. 11. 27.,3.79,3.54,3.54,"1,951,790"
115,3.51,2017. 11. 26.,3.67,3.23,3.26,"1,716,170"
116,3.26,2017. 11. 25.,3.31,3.02,3.05,"1,046,570"
117,3.05,2017. 11. 24.,3.08,2.91,3.04,"1,089,170"
118,3.04,2017. 11. 23.,3.18,2.97,3.09,"1,060,520"
119,3.05,2017. 11. 22.,3.21,2.90,2.96,"1,107,400"
120,2.97,2017. 11. 21.,3.09,2.73,2.90,"1,458,680"
121,2.90,2017. 11. 20.,3.11,2.85,3.04,"882,014"
122,3.04,2017. 11. 19.,3.17,2.93,3.01,"700,817"
123,3.01,2017. 11. 18.,3.17,2.82,2.94,"638,172"
124,2.95,2017. 11. 17.,3.26,2.95,3.11,"741,596"
125,3.08,2017. 11. 16.,3.43,2.96,3.23,"1,108,260"
126,3.22,2017. 11. 15.,3.28,3.11,3.15,"396,318"
127,3.14,2017. 11. 14.,3.24,3.02,3.19,"345,885"
128,3.18,2017. 11. 13.,3.41,2.90,3.00,"618,909"
129,2.98,2017. 11. 12.,3.37,2.74,3.36,"539,335"
130,3.36,2017. 11. 11.,3.59,3.11,3.29,"717,375"
131,3.30,2017. 11. 10.,3.59,2.84,3.40,"1,215,490"
132,3.39,2017. 11. 09.,3.43,3.15,3.37,"1,005,160"
133,3.38,2017. 11. 08.,3.42,2.65,2.83,"1,942,510"
134,2.84,2017. 11. 07.,2.99,2.79,2.92,"1,246,480"
135,2.89,2017. 11. 06.,3.28,2.81,3.10,"938,248"
136,3.06,2017. 11. 05.,3.31,2.76,2.76,"1,605,640"
137,2.75,2017. 11. 04.,2.98,2.72,2.87,"686,107"
138,2.84,2017. 11. 03.,2.95,2.41,2.72,"1,068,960"
139,2.71,2017. 11. 02.,3.22,2.09,2.69,"1,781,060"
140,2.69,2017. 11. 01.,3.03,2.62,2.97,"1,341,230"
141,2.97,2017. 10. 31.,3.41,2.86,3.24,"1,143,060"
142,3.28,2017. 10. 30.,3.38,3.21,3.27,"266,133"
