,close,date,high,low,open,volume
0,0.407467,2018. 03. 21.,0.508983,0.343701,0.343701,"24,672,700"
1,0.343075,2018. 03. 20.,0.343075,0.307938,0.319116,"1,719,810"
2,0.315534,2018. 03. 19.,0.322110,0.279065,0.287707,"1,922,500"
3,0.288565,2018. 03. 18.,0.289422,0.245341,0.285194,"2,026,640"
4,0.288317,2018. 03. 17.,0.318190,0.286479,0.314330,"1,147,170"
5,0.313845,2018. 03. 16.,0.330895,0.296175,0.305977,"1,817,310"
6,0.306190,2018. 03. 15.,0.326338,0.291590,0.307967,"2,378,270"
7,0.308670,2018. 03. 14.,0.346197,0.298517,0.336506,"1,902,010"
8,0.337128,2018. 03. 13.,0.359194,0.333701,0.346346,"2,754,340"
9,0.346355,2018. 03. 12.,0.377374,0.338550,0.376652,"3,356,110"
10,0.378057,2018. 03. 11.,0.383284,0.343524,0.356591,"3,325,920"
11,0.358236,2018. 03. 10.,0.417580,0.353489,0.397805,"3,844,140"
12,0.398628,2018. 03. 09.,0.437228,0.336756,0.437228,"11,645,900"
13,0.439275,2018. 03. 08.,0.477856,0.354704,0.408977,"16,941,500"
14,0.409794,2018. 03. 07.,0.487686,0.387952,0.467637,"2,699,710"
15,0.467055,2018. 03. 06.,0.547667,0.459240,0.547667,"2,651,710"
16,0.546323,2018. 03. 05.,0.565979,0.537767,0.542451,"2,180,030"
17,0.542048,2018. 03. 04.,0.542178,0.507872,0.524131,"1,571,400"
18,0.523253,2018. 03. 03.,0.546056,0.515852,0.530719,"1,795,840"
19,0.530029,2018. 03. 02.,0.569864,0.522471,0.545623,"2,359,030"
20,0.544842,2018. 03. 01.,0.566393,0.529397,0.556207,"3,988,730"
21,0.551582,2018. 02. 28.,0.632915,0.551582,0.614906,"3,504,480"
22,0.615573,2018. 02. 27.,0.648712,0.609646,0.638712,"3,094,370"
23,0.636320,2018. 02. 26.,0.648450,0.603624,0.619509,"1,817,100"
24,0.620059,2018. 02. 25.,0.678638,0.603281,0.678638,"3,279,210"
25,0.676924,2018. 02. 24.,0.736435,0.639657,0.651294,"11,116,200"
26,0.662911,2018. 02. 23.,0.785050,0.552423,0.561910,"10,787,000"
27,0.569815,2018. 02. 22.,0.653492,0.552554,0.601150,"2,072,610"
28,0.602391,2018. 02. 21.,0.653201,0.593762,0.641280,"1,591,470"
29,0.642551,2018. 02. 20.,0.731776,0.635901,0.722183,"2,339,340"
30,0.723885,2018. 02. 19.,0.799243,0.677942,0.677942,"3,526,600"
31,0.679050,2018. 02. 18.,0.774059,0.668879,0.769417,"2,096,690"
32,0.768265,2018. 02. 17.,0.772922,0.702830,0.708112,"2,172,190"
33,0.709270,2018. 02. 16.,0.738498,0.671609,0.692724,"2,468,540"
34,0.685976,2018. 02. 15.,0.702000,0.663021,0.682652,"2,070,900"
35,0.680280,2018. 02. 14.,0.689647,0.623802,0.629403,"2,732,930"
36,0.631763,2018. 02. 13.,0.665442,0.621858,0.664021,"974,596"
37,0.661362,2018. 02. 12.,0.667270,0.607998,0.611140,"1,539,460"
38,0.609097,2018. 02. 11.,0.660492,0.598792,0.657918,"1,884,400"
39,0.657022,2018. 02. 10.,0.740682,0.629845,0.702912,"2,499,220"
40,0.705582,2018. 02. 09.,0.705582,0.608212,0.637210,"1,171,380"
41,0.635926,2018. 02. 08.,0.661312,0.582478,0.583720,"2,444,270"
42,0.585247,2018. 02. 07.,0.690928,0.560245,0.631428,"2,820,540"
43,0.633736,2018. 02. 06.,0.648800,0.401363,0.522661,"5,641,320"
44,0.521561,2018. 02. 05.,0.694185,0.505428,0.675316,"3,546,640"
45,0.680114,2018. 02. 04.,0.838558,0.639261,0.811456,"3,273,390"
46,0.813644,2018. 02. 03.,0.843778,0.708613,0.770110,"2,856,150"
47,0.765068,2018. 02. 02.,0.820100,0.611892,0.818495,"5,879,210"
48,0.820087,2018. 02. 01.,0.996177,0.766043,0.933777,"8,009,750"
49,0.926355,2018. 01. 31.,0.976656,0.889693,0.974660,"5,016,460"
50,0.973292,2018. 01. 30.,1.13,0.912030,1.03,"11,550,200"
51,1.03,2018. 01. 29.,1.09,1.01,1.06,"6,378,940"
52,1.06,2018. 01. 28.,1.16,1.06,1.14,"7,175,830"
53,1.13,2018. 01. 27.,1.16,1.07,1.09,"8,440,320"
54,1.09,2018. 01. 26.,1.11,0.948542,1.08,"10,099,100"
55,1.08,2018. 01. 25.,1.16,1.05,1.08,"7,228,330"
56,1.07,2018. 01. 24.,1.12,0.978575,1.00,"9,071,860"
57,1.01,2018. 01. 23.,1.15,0.900738,0.992499,"8,098,120"
58,0.993002,2018. 01. 22.,1.14,0.935857,1.10,"11,088,100"
59,1.08,2018. 01. 21.,1.41,1.01,1.41,"15,511,300"
60,1.41,2018. 01. 20.,1.50,1.10,1.14,"33,319,000"
61,1.13,2018. 01. 19.,1.17,0.833142,0.919921,"18,655,100"
62,0.929125,2018. 01. 18.,1.04,0.849914,0.916462,"15,093,700"
63,0.909572,2018. 01. 17.,0.995895,0.621129,0.863765,"13,854,700"
64,0.867617,2018. 01. 16.,1.16,0.726130,1.13,"16,416,700"
65,1.13,2018. 01. 15.,1.58,1.13,1.32,"31,598,000"
66,1.35,2018. 01. 14.,1.45,1.04,1.24,"30,760,100"
67,1.24,2018. 01. 13.,1.56,1.19,1.48,"26,940,400"
68,1.48,2018. 01. 12.,1.67,1.40,1.44,"27,587,600"
69,1.42,2018. 01. 11.,1.89,1.41,1.72,"32,398,100"
70,1.71,2018. 01. 10.,2.24,1.48,2.24,"77,854,000"
71,2.12,2018. 01. 09.,2.59,1.41,1.45,"173,346,000"
72,1.45,2018. 01. 08.,1.68,0.898560,1.16,"44,705,100"
73,1.15,2018. 01. 07.,1.32,1.08,1.27,"25,142,700"
74,1.31,2018. 01. 06.,1.38,1.02,1.05,"52,629,400"
75,1.03,2018. 01. 05.,1.11,0.651723,0.659613,"53,987,200"
76,0.656785,2018. 01. 04.,0.689372,0.552251,0.572404,"16,973,700"
77,0.569930,2018. 01. 03.,0.573725,0.450985,0.488586,"11,634,500"
78,0.487843,2018. 01. 02.,0.519139,0.426574,0.457477,"10,427,400"
79,0.456178,2018. 01. 01.,0.501231,0.422794,0.460179,"5,781,390"
80,0.458587,2017. 12. 31.,0.466155,0.364718,0.366618,"9,570,140"
81,0.370531,2017. 12. 30.,0.426059,0.337030,0.389613,"6,362,530"
82,0.389439,2017. 12. 29.,0.412984,0.341757,0.343351,"6,462,780"
83,0.339134,2017. 12. 28.,0.381686,0.298755,0.358305,"3,886,040"
84,0.362060,2017. 12. 27.,0.399973,0.303142,0.303374,"8,431,440"
85,0.302301,2017. 12. 26.,0.330816,0.295927,0.316547,"2,676,290"
86,0.315339,2017. 12. 25.,0.326477,0.305311,0.308982,"2,362,050"
87,0.306396,2017. 12. 24.,0.339814,0.275856,0.339814,"2,114,270"
88,0.338200,2017. 12. 23.,0.365978,0.291131,0.300910,"3,926,560"
89,0.297202,2017. 12. 22.,0.356303,0.228249,0.352312,"4,821,260"
