,close,date,high,low,open,volume
0,2.22,2018. 03. 21.,2.34,2.17,2.19,"3,132,310"
1,2.20,2018. 03. 20.,2.29,2.00,2.07,"7,643,910"
2,2.06,2018. 03. 19.,2.06,1.82,1.83,"3,775,080"
3,1.83,2018. 03. 18.,1.86,1.50,1.81,"3,499,140"
4,1.82,2018. 03. 17.,2.06,1.78,2.06,"1,518,520"
5,2.05,2018. 03. 16.,2.15,1.98,2.12,"2,065,890"
6,2.11,2018. 03. 15.,2.28,1.92,2.28,"4,759,340"
7,2.23,2018. 03. 14.,2.71,2.17,2.51,"14,376,300"
8,2.50,2018. 03. 13.,2.58,2.29,2.46,"8,677,410"
9,2.44,2018. 03. 12.,2.64,2.37,2.56,"3,170,950"
10,2.55,2018. 03. 11.,2.64,2.25,2.39,"4,152,590"
11,2.40,2018. 03. 10.,2.68,2.37,2.58,"3,231,450"
12,2.57,2018. 03. 09.,2.66,2.18,2.65,"5,228,660"
13,2.65,2018. 03. 08.,2.95,2.63,2.79,"4,427,050"
14,2.77,2018. 03. 07.,3.29,2.59,3.23,"6,464,230"
15,3.24,2018. 03. 06.,3.46,3.22,3.46,"4,678,310"
16,3.51,2018. 03. 05.,3.65,3.43,3.54,"7,246,750"
17,3.55,2018. 03. 04.,3.67,3.42,3.67,"7,073,280"
18,3.66,2018. 03. 03.,3.66,3.30,3.34,"9,083,810"
19,3.35,2018. 03. 02.,3.44,3.23,3.44,"6,777,470"
20,3.43,2018. 03. 01.,3.47,3.15,3.28,"6,248,000"
21,3.28,2018. 02. 28.,3.52,3.27,3.49,"4,713,170"
22,3.51,2018. 02. 27.,3.61,3.44,3.61,"6,209,110"
23,3.62,2018. 02. 26.,3.62,3.34,3.47,"5,721,390"
24,3.51,2018. 02. 25.,3.57,3.33,3.48,"5,088,700"
25,3.49,2018. 02. 24.,3.74,3.38,3.73,"6,532,180"
26,3.69,2018. 02. 23.,3.80,3.29,3.50,"14,502,800"
27,3.51,2018. 02. 22.,3.88,3.37,3.79,"7,228,190"
28,3.89,2018. 02. 21.,4.14,3.78,4.14,"11,213,400"
29,4.21,2018. 02. 20.,4.53,4.18,4.53,"20,141,900"
30,4.55,2018. 02. 19.,4.57,4.18,4.23,"23,922,700"
31,4.29,2018. 02. 18.,4.66,4.14,4.66,"17,560,500"
32,4.68,2018. 02. 17.,4.69,4.43,4.54,"22,745,700"
33,4.58,2018. 02. 16.,4.59,4.38,4.57,"16,317,000"
34,4.60,2018. 02. 15.,4.61,4.33,4.55,"32,348,200"
35,4.46,2018. 02. 14.,4.46,4.15,4.21,"25,653,800"
36,4.25,2018. 02. 13.,4.45,4.03,4.45,"29,812,600"
37,4.27,2018. 02. 12.,4.27,4.00,4.00,"20,931,400"
38,3.99,2018. 02. 11.,4.51,3.81,4.51,"29,617,900"
39,4.49,2018. 02. 10.,5.08,4.08,4.30,"123,352,000"
40,4.34,2018. 02. 09.,4.36,3.89,3.94,"68,772,100"
41,3.95,2018. 02. 08.,4.05,3.63,3.65,"44,784,000"
42,3.65,2018. 02. 07.,4.09,3.50,3.89,"60,622,200"
43,3.88,2018. 02. 06.,4.02,2.62,3.33,"93,548,900"
44,3.30,2018. 02. 05.,4.12,3.21,3.89,"37,719,200"
45,3.88,2018. 02. 04.,4.65,3.74,4.38,"44,028,700"
46,4.52,2018. 02. 03.,4.71,3.61,4.53,"76,445,000"
47,4.34,2018. 02. 02.,5.02,3.08,5.02,"121,981,000"
48,4.96,2018. 02. 01.,5.90,4.56,5.12,"181,524,000"
49,5.15,2018. 01. 31.,5.43,4.05,4.65,"89,015,000"
50,4.75,2018. 01. 30.,5.91,4.66,5.91,"40,389,600"
51,5.93,2018. 01. 29.,6.37,5.82,6.37,"43,932,600"
52,6.49,2018. 01. 28.,6.49,5.95,6.07,"78,270,000"
53,6.07,2018. 01. 27.,6.34,5.82,6.25,"81,736,000"
54,6.22,2018. 01. 26.,6.65,5.38,6.62,"228,966,000"
55,6.51,2018. 01. 25.,6.89,5.69,6.08,"318,344,000"
56,6.05,2018. 01. 24.,6.05,4.13,4.35,"205,776,000"
57,4.30,2018. 01. 23.,4.55,3.88,4.34,"17,515,200"
58,4.40,2018. 01. 22.,4.97,3.89,4.97,"29,067,500"
59,4.90,2018. 01. 21.,5.85,4.62,5.76,"84,010,000"
60,5.54,2018. 01. 20.,5.77,4.78,4.78,"149,297,000"
61,4.77,2018. 01. 19.,5.22,4.21,4.26,"76,640,200"
62,4.27,2018. 01. 18.,4.64,3.75,4.08,"20,692,600"
63,4.05,2018. 01. 17.,4.22,2.77,3.86,"26,863,600"
64,3.94,2018. 01. 16.,5.44,3.04,5.44,"32,266,600"
65,5.49,2018. 01. 15.,6.27,5.48,6.27,"33,549,000"
66,5.91,2018. 01. 14.,6.28,5.47,6.28,"10,565,500"
67,6.29,2018. 01. 13.,6.59,5.42,5.42,"23,149,700"
68,5.43,2018. 01. 12.,5.83,4.14,4.58,"15,557,700"
69,4.37,2018. 01. 11.,5.32,3.83,5.32,"16,060,700"
70,5.34,2018. 01. 10.,5.95,4.84,5.95,"14,512,500"
71,5.94,2018. 01. 09.,6.32,5.73,6.00,"12,146,200"
72,6.02,2018. 01. 08.,6.41,5.22,6.37,"15,712,500"
73,6.41,2018. 01. 07.,7.00,6.18,7.00,"19,933,800"
74,6.63,2018. 01. 06.,6.97,5.25,5.70,"29,704,000"
75,5.81,2018. 01. 05.,7.08,5.52,6.55,"32,859,900"
76,6.56,2018. 01. 04.,8.12,6.56,8.12,"42,666,400"
77,8.03,2018. 01. 03.,8.57,6.09,6.51,"81,599,700"
78,6.69,2018. 01. 02.,7.14,3.97,3.98,"118,530,000"
79,4.01,2018. 01. 01.,4.51,2.86,3.02,"32,488,100"
80,3.01,2017. 12. 31.,3.04,2.61,2.69,"4,329,760"
81,2.73,2017. 12. 30.,3.24,2.54,3.18,"6,092,660"
82,3.15,2017. 12. 29.,3.16,2.74,2.92,"6,234,230"
83,2.89,2017. 12. 28.,3.26,2.64,3.23,"6,388,540"
84,3.26,2017. 12. 27.,3.42,3.04,3.42,"5,684,460"
85,3.43,2017. 12. 26.,3.71,3.16,3.48,"10,614,600"
86,3.36,2017. 12. 25.,3.43,3.07,3.40,"7,338,120"
87,3.40,2017. 12. 24.,3.77,2.78,3.30,"12,293,700"
88,3.15,2017. 12. 23.,3.59,2.80,2.99,"10,846,800"
89,2.94,2017. 12. 22.,3.79,2.07,3.64,"14,457,100"
90,3.65,2017. 12. 21.,4.17,3.31,3.44,"22,309,900"
91,3.42,2017. 12. 20.,3.70,2.43,2.88,"20,406,500"
92,2.92,2017. 12. 19.,3.37,2.63,2.87,"16,961,200"
93,2.90,2017. 12. 18.,2.94,2.21,2.33,"10,902,600"
94,2.31,2017. 12. 17.,2.42,2.10,2.11,"7,228,050"
95,2.12,2017. 12. 16.,2.26,1.97,1.97,"5,782,550"
96,1.96,2017. 12. 15.,2.08,1.80,2.04,"4,929,700"
97,2.04,2017. 12. 14.,2.10,1.76,1.76,"6,859,390"
98,1.78,2017. 12. 13.,1.88,1.69,1.86,"3,287,560"
99,1.85,2017. 12. 12.,1.87,1.66,1.72,"3,830,320"
100,1.72,2017. 12. 11.,1.79,1.68,1.68,"3,618,120"
101,1.67,2017. 12. 10.,1.92,1.31,1.67,"6,084,930"
102,1.67,2017. 12. 09.,1.94,1.54,1.90,"3,380,210"
103,1.94,2017. 12. 08.,2.16,1.61,2.14,"11,425,200"
104,2.05,2017. 12. 07.,2.15,1.27,1.29,"26,993,700"
105,1.28,2017. 12. 06.,1.48,1.26,1.45,"6,209,470"
106,1.46,2017. 12. 05.,1.62,1.42,1.43,"7,781,870"
107,1.43,2017. 12. 04.,1.46,1.19,1.22,"6,588,640"
108,1.22,2017. 12. 03.,1.31,1.15,1.20,"4,982,820"
109,1.20,2017. 12. 02.,1.22,1.05,1.09,"2,454,140"
110,1.08,2017. 12. 01.,1.10,0.971877,1.00,"1,529,000"
111,1.00,2017. 11. 30.,1.07,0.903074,0.958366,"1,492,280"
112,0.935901,2017. 11. 29.,1.22,0.906742,1.16,"3,862,430"
113,1.15,2017. 11. 28.,1.25,1.12,1.18,"4,156,370"
114,1.18,2017. 11. 27.,1.28,1.08,1.10,"4,560,590"
115,1.10,2017. 11. 26.,1.12,1.00,1.04,"2,047,930"
116,1.05,2017. 11. 25.,1.09,0.943787,0.944530,"4,683,450"
117,0.945050,2017. 11. 24.,0.958427,0.904336,0.955235,"1,479,690"
118,0.959156,2017. 11. 23.,1.03,0.935986,0.997885,"2,615,650"
119,1.01,2017. 11. 22.,1.20,0.887593,0.887593,"17,039,100"
120,0.891775,2017. 11. 21.,0.931927,0.861888,0.906709,"1,054,310"
121,0.908268,2017. 11. 20.,0.933533,0.894166,0.909170,"957,215"
122,0.911719,2017. 11. 19.,0.934246,0.891957,0.916248,"923,674"
123,0.917951,2017. 11. 18.,0.946060,0.878782,0.898064,"791,665"
124,0.894508,2017. 11. 17.,0.943445,0.872433,0.925367,"994,977"
125,0.925460,2017. 11. 16.,0.959742,0.903621,0.956527,"1,219,280"
126,0.951673,2017. 11. 15.,0.979902,0.924597,0.940384,"1,115,710"
127,0.940148,2017. 11. 14.,0.975690,0.906125,0.922614,"1,109,360"
128,0.922813,2017. 11. 13.,0.939477,0.828150,0.837323,"1,651,660"
129,0.828760,2017. 11. 12.,0.931650,0.792410,0.931650,"1,826,970"
130,0.921045,2017. 11. 11.,0.942428,0.863185,0.883401,"1,356,190"
131,0.880470,2017. 11. 10.,1.02,0.860292,0.974021,"1,659,390"
132,0.988873,2017. 11. 09.,1.10,0.919496,0.940783,"2,512,220"
133,0.954058,2017. 11. 08.,0.955340,0.862364,0.862364,"1,301,880"
134,0.863570,2017. 11. 07.,0.918161,0.840616,0.857132,"928,998"
135,0.857927,2017. 11. 06.,0.906000,0.849599,0.883579,"849,436"
136,0.873104,2017. 11. 05.,0.944066,0.864680,0.907709,"723,016"
137,0.910312,2017. 11. 04.,0.965657,0.893071,0.938682,"672,802"
138,0.941065,2017. 11. 03.,0.961438,0.850508,0.865200,"1,158,030"
139,0.881441,2017. 11. 02.,0.907249,0.808724,0.884517,"1,407,280"
140,0.883963,2017. 11. 01.,0.960598,0.854941,0.941229,"1,379,960"
141,0.943716,2017. 10. 31.,0.996804,0.942736,0.961082,"820,424"
142,0.970985,2017. 10. 30.,0.993774,0.954415,0.966413,"732,532"
143,0.972884,2017. 10. 29.,1.04,0.939054,0.945126,"978,812"
144,0.941843,2017. 10. 28.,1.01,0.927472,0.991652,"643,861"
145,0.989806,2017. 10. 27.,1.00,0.945824,0.974958,"601,412"
146,0.963551,2017. 10. 26.,1.03,0.937540,0.998002,"880,426"
147,0.998517,2017. 10. 25.,1.03,0.896649,0.994744,"861,748"
148,0.993993,2017. 10. 24.,1.07,0.898789,0.930480,"1,412,570"
149,0.926321,2017. 10. 23.,0.988070,0.880831,0.974869,"787,480"
150,0.974535,2017. 10. 22.,1.03,0.939994,0.972041,"789,056"
151,0.974472,2017. 10. 21.,1.02,0.893548,0.999598,"1,126,320"
152,1.02,2017. 10. 20.,1.13,0.993585,1.09,"1,432,670"
153,1.09,2017. 10. 19.,1.09,1.00,1.07,"1,097,510"
154,1.07,2017. 10. 18.,1.11,0.971589,1.06,"2,096,890"
155,1.06,2017. 10. 17.,1.09,1.01,1.05,"1,075,570"
156,1.05,2017. 10. 16.,1.08,1.01,1.07,"1,007,190"
157,1.08,2017. 10. 15.,1.10,0.998666,1.07,"815,724"
158,1.06,2017. 10. 14.,1.18,1.01,1.03,"1,055,690"
159,1.03,2017. 10. 13.,1.04,0.967398,1.04,"1,611,520"
160,1.04,2017. 10. 12.,1.12,1.01,1.10,"1,717,420"
161,1.10,2017. 10. 11.,1.12,1.03,1.03,"1,468,260"
162,1.03,2017. 10. 10.,1.13,1.02,1.07,"1,168,220"
163,1.06,2017. 10. 09.,1.15,0.958003,1.12,"1,756,730"
164,1.12,2017. 10. 08.,1.27,1.08,1.22,"1,382,630"
165,1.22,2017. 10. 07.,1.26,1.17,1.21,"845,706"
166,1.21,2017. 10. 06.,1.23,1.17,1.17,"868,404"
167,1.17,2017. 10. 05.,1.22,1.09,1.18,"1,327,140"
168,1.18,2017. 10. 04.,1.23,1.13,1.22,"1,306,770"
169,1.23,2017. 10. 03.,1.33,1.17,1.32,"1,528,740"
170,1.31,2017. 10. 02.,1.43,1.29,1.39,"2,974,760"
171,1.41,2017. 10. 01.,1.52,1.41,1.46,"3,063,030"
172,1.47,2017. 09. 30.,1.68,1.43,1.64,"5,720,930"
173,1.64,2017. 09. 29.,1.64,1.26,1.44,"9,012,310"
174,1.43,2017. 09. 28.,1.49,1.20,1.22,"6,612,830"
175,1.22,2017. 09. 27.,1.26,1.08,1.08,"2,507,270"
176,1.09,2017. 09. 26.,1.12,1.07,1.11,"850,509"
177,1.11,2017. 09. 25.,1.17,1.04,1.07,"778,463"
178,1.07,2017. 09. 24.,1.10,1.01,1.08,"623,883"
179,1.08,2017. 09. 23.,1.10,0.990564,1.01,"755,874"
180,1.01,2017. 09. 22.,1.06,0.960552,0.996603,"563,069"
181,1.01,2017. 09. 21.,1.13,0.973992,1.12,"817,391"
182,1.12,2017. 09. 20.,1.19,1.06,1.10,"1,344,570"
183,1.09,2017. 09. 19.,1.23,1.09,1.22,"1,031,290"
184,1.22,2017. 09. 18.,1.29,1.09,1.09,"1,096,350"
185,1.09,2017. 09. 17.,1.18,1.02,1.12,"884,868"
186,1.12,2017. 09. 16.,1.19,1.04,1.17,"769,713"
187,1.14,2017. 09. 15.,1.22,0.902496,0.990817,"1,644,810"
188,0.994543,2017. 09. 14.,1.29,0.976507,1.25,"1,193,010"
189,1.23,2017. 09. 13.,1.32,1.08,1.22,"1,150,290"
190,1.22,2017. 09. 12.,1.32,1.19,1.23,"889,780"
191,1.23,2017. 09. 11.,1.36,1.21,1.32,"850,268"
192,1.32,2017. 09. 10.,1.42,1.24,1.40,"1,089,070"
193,1.40,2017. 09. 09.,1.45,1.30,1.37,"761,038"
194,1.37,2017. 09. 08.,1.61,1.25,1.56,"1,853,200"
195,1.56,2017. 09. 07.,1.70,1.51,1.55,"2,782,790"
196,1.56,2017. 09. 06.,1.65,1.33,1.33,"2,665,210"
197,1.34,2017. 09. 05.,1.40,1.06,1.19,"1,378,700"
