,close,date,high,low,open,volume
0,1.11,2018. 03. 21.,1.22,1.09,1.14,"2,242,700"
1,1.14,2018. 03. 20.,1.15,1.06,1.12,"1,179,250"
2,1.10,2018. 03. 19.,1.12,1.01,1.06,"1,301,050"
3,1.06,2018. 03. 18.,1.07,0.870446,1.07,"1,324,450"
4,1.07,2018. 03. 17.,1.33,1.06,1.20,"1,794,700"
5,1.20,2018. 03. 16.,1.24,1.07,1.13,"1,209,460"
6,1.13,2018. 03. 15.,1.15,1.03,1.15,"1,204,970"
7,1.15,2018. 03. 14.,1.40,1.12,1.37,"1,249,970"
8,1.37,2018. 03. 13.,1.44,1.35,1.38,"861,351"
9,1.39,2018. 03. 12.,1.55,1.33,1.52,"883,203"
10,1.52,2018. 03. 11.,1.54,1.39,1.44,"1,055,950"
11,1.45,2018. 03. 10.,1.61,1.44,1.54,"1,518,800"
12,1.54,2018. 03. 09.,1.55,1.29,1.49,"1,908,610"
13,1.50,2018. 03. 08.,1.84,1.50,1.84,"3,202,110"
14,1.84,2018. 03. 07.,2.35,1.65,1.83,"24,776,200"
15,1.83,2018. 03. 06.,2.05,1.62,1.79,"7,566,430"
16,1.79,2018. 03. 05.,1.89,1.78,1.89,"3,110,710"
17,1.90,2018. 03. 04.,2.10,1.84,2.03,"6,144,660"
18,2.01,2018. 03. 03.,2.56,1.93,1.98,"33,189,300"
19,1.97,2018. 03. 02.,2.12,1.56,1.67,"15,597,300"
20,1.68,2018. 03. 01.,1.90,1.37,1.38,"5,866,480"
21,1.38,2018. 02. 28.,1.49,1.38,1.45,"626,117"
22,1.45,2018. 02. 27.,1.49,1.43,1.47,"719,453"
23,1.46,2018. 02. 26.,1.56,1.44,1.46,"836,469"
24,1.45,2018. 02. 25.,1.47,1.40,1.41,"663,502"
25,1.41,2018. 02. 24.,1.58,1.39,1.50,"1,325,190"
26,1.50,2018. 02. 23.,1.55,1.39,1.42,"1,131,270"
27,1.42,2018. 02. 22.,1.57,1.35,1.44,"1,006,310"
28,1.44,2018. 02. 21.,1.60,1.38,1.60,"1,282,370"
29,1.60,2018. 02. 20.,1.94,1.59,1.88,"1,978,210"
30,1.86,2018. 02. 19.,1.92,1.77,1.78,"740,327"
31,1.79,2018. 02. 18.,1.94,1.74,1.92,"1,401,580"
32,1.92,2018. 02. 17.,1.93,1.79,1.81,"1,680,310"
33,1.82,2018. 02. 16.,1.82,1.72,1.77,"658,846"
34,1.78,2018. 02. 15.,1.82,1.71,1.73,"1,221,150"
