,close,date,high,low,open,volume
0,2.91,2018. 03. 21.,3.13,2.75,2.79,"7,081,700"
1,2.76,2018. 03. 20.,2.94,2.35,2.45,"6,236,380"
2,2.42,2018. 03. 19.,2.43,2.18,2.23,"3,716,620"
3,2.23,2018. 03. 18.,2.39,1.81,2.28,"6,419,670"
4,2.29,2018. 03. 17.,2.70,2.26,2.69,"3,673,870"
5,2.67,2018. 03. 16.,2.86,2.44,2.57,"3,931,450"
6,2.57,2018. 03. 15.,2.77,2.44,2.73,"3,812,740"
7,2.72,2018. 03. 14.,3.24,2.61,3.18,"1,544,260"
8,3.19,2018. 03. 13.,3.36,3.16,3.26,"1,072,970"
9,3.27,2018. 03. 12.,3.60,3.08,3.24,"1,883,670"
10,3.25,2018. 03. 11.,3.28,2.76,2.85,"1,653,760"
11,2.85,2018. 03. 10.,3.39,2.83,3.19,"2,878,770"
12,3.19,2018. 03. 09.,3.54,2.99,3.49,"3,350,390"
13,3.51,2018. 03. 08.,4.01,3.46,3.94,"1,792,150"
14,3.95,2018. 03. 07.,4.36,3.42,4.29,"2,897,950"
15,4.26,2018. 03. 06.,4.54,4.13,4.54,"3,799,000"
16,4.58,2018. 03. 05.,5.11,4.57,4.96,"4,564,430"
17,4.96,2018. 03. 04.,5.23,4.76,5.12,"4,780,020"
18,5.11,2018. 03. 03.,5.47,4.30,4.37,"9,225,270"
19,4.38,2018. 03. 02.,4.45,4.08,4.26,"2,009,480"
20,4.28,2018. 03. 01.,4.33,3.87,3.91,"2,043,970"
21,3.91,2018. 02. 28.,4.35,3.78,4.09,"4,944,470"
22,4.10,2018. 02. 27.,4.16,3.46,3.50,"3,373,890"
23,3.48,2018. 02. 26.,3.54,3.22,3.25,"1,272,440"
24,3.25,2018. 02. 25.,3.32,3.10,3.25,"1,041,200"
25,3.24,2018. 02. 24.,3.44,3.08,3.40,"1,197,220"
26,3.38,2018. 02. 23.,3.58,3.07,3.23,"1,101,830"
27,3.24,2018. 02. 22.,3.70,3.15,3.33,"1,375,000"
28,3.32,2018. 02. 21.,3.76,3.21,3.68,"1,491,080"
29,3.68,2018. 02. 20.,4.09,3.64,4.05,"2,635,170"
30,4.02,2018. 02. 19.,4.19,3.87,3.90,"1,459,590"
31,3.91,2018. 02. 18.,4.30,3.86,4.24,"1,433,230"
32,4.25,2018. 02. 17.,4.38,4.12,4.15,"1,849,830"
33,4.13,2018. 02. 16.,4.28,3.99,4.14,"2,386,550"
34,4.14,2018. 02. 15.,4.16,3.92,4.05,"2,305,380"
35,4.06,2018. 02. 14.,4.14,3.81,3.82,"1,719,190"
36,3.84,2018. 02. 13.,4.05,3.80,4.03,"1,175,880"
37,4.05,2018. 02. 12.,4.19,3.75,3.75,"1,362,420"
38,3.73,2018. 02. 11.,4.07,3.46,4.07,"2,112,290"
39,4.07,2018. 02. 10.,4.91,3.85,4.60,"3,164,490"
40,4.70,2018. 02. 09.,4.73,4.02,4.24,"107,314"
41,4.23,2018. 02. 08.,4.40,3.81,3.81,"6,717,700"
42,3.85,2018. 02. 07.,4.97,3.34,3.86,"6,262,650"
43,3.86,2018. 02. 06.,3.93,2.08,2.57,"5,419,840"
44,2.56,2018. 02. 05.,3.71,2.19,3.64,"3,378,370"
45,3.66,2018. 02. 04.,4.39,3.34,4.35,"1,634,300"
46,4.34,2018. 02. 03.,4.61,3.49,3.82,"2,592,920"
47,3.79,2018. 02. 02.,4.13,2.76,3.93,"4,963,390"
48,3.92,2018. 02. 01.,4.55,3.53,4.53,"3,558,920"
49,4.53,2018. 01. 31.,5.01,4.04,4.27,"6,535,140"
50,4.27,2018. 01. 30.,4.85,3.89,4.80,"3,693,020"
51,4.80,2018. 01. 29.,5.38,4.77,5.23,"2,800,750"
52,5.23,2018. 01. 28.,5.66,5.16,5.44,"2,462,540"
53,5.43,2018. 01. 27.,5.65,5.29,5.39,"1,889,200"
54,5.41,2018. 01. 26.,5.68,4.83,5.47,"3,698,180"
55,5.51,2018. 01. 25.,5.93,5.43,5.79,"2,139,980"
56,5.75,2018. 01. 24.,6.09,5.60,5.71,"2,697,100"
57,5.73,2018. 01. 23.,6.28,5.24,5.91,"3,513,320"
58,5.84,2018. 01. 22.,6.56,5.30,6.38,"3,675,430"
59,6.31,2018. 01. 21.,7.31,6.13,7.31,"2,790,070"
60,7.29,2018. 01. 20.,7.53,6.74,6.79,"4,531,850"
61,6.77,2018. 01. 19.,7.21,6.46,7.00,"4,795,660"
62,7.06,2018. 01. 18.,7.89,6.73,7.08,"7,004,900"
63,7.02,2018. 01. 17.,7.05,4.74,6.35,"12,945,400"
64,6.24,2018. 01. 16.,7.17,4.46,6.46,"17,651,600"
65,6.47,2018. 01. 15.,7.51,6.39,7.14,"6,430,980"
66,7.28,2018. 01. 14.,8.19,6.89,8.16,"5,569,960"
67,8.17,2018. 01. 13.,8.44,7.56,8.06,"7,781,280"
