,close,date,high,low,open,volume
0,0.582054,2018. 03. 21.,0.617998,0.537362,0.537362,"7,988,280"
1,0.534654,2018. 03. 20.,0.558981,0.460619,0.468713,"6,190,060"
2,0.464974,2018. 03. 19.,0.464974,0.435120,0.442396,"3,859,170"
3,0.441154,2018. 03. 18.,0.443938,0.354991,0.443938,"5,900,160"
4,0.444696,2018. 03. 17.,0.503508,0.442287,0.503508,"3,134,240"
5,0.503941,2018. 03. 16.,0.529674,0.468640,0.484890,"4,675,690"
6,0.486085,2018. 03. 15.,0.520949,0.460781,0.517678,"4,601,280"
7,0.518390,2018. 03. 14.,0.608643,0.514046,0.595073,"4,919,120"
8,0.595122,2018. 03. 13.,0.658558,0.584119,0.626599,"5,484,210"
9,0.628817,2018. 03. 12.,0.708498,0.617465,0.683034,"4,099,150"
10,0.682246,2018. 03. 11.,0.684097,0.609048,0.631398,"4,172,970"
11,0.635473,2018. 03. 10.,0.733354,0.633139,0.646254,"7,654,580"
12,0.645375,2018. 03. 09.,0.646006,0.567193,0.637627,"5,198,880"
13,0.641815,2018. 03. 08.,0.735299,0.637734,0.701590,"6,500,550"
14,0.696557,2018. 03. 07.,0.795471,0.670935,0.783247,"7,856,390"
15,0.784441,2018. 03. 06.,0.887447,0.778876,0.887447,"6,516,140"
16,0.887579,2018. 03. 05.,0.930618,0.887097,0.920334,"6,025,120"
17,0.921463,2018. 03. 04.,0.923982,0.890946,0.915349,"5,709,570"
18,0.917723,2018. 03. 03.,0.969524,0.909748,0.934461,"6,815,010"
19,0.938003,2018. 03. 02.,1.01,0.930779,0.961520,"7,594,580"
20,0.962535,2018. 03. 01.,0.969874,0.880255,0.916661,"8,661,110"
21,0.917173,2018. 02. 28.,1.01,0.916808,0.992029,"6,891,760"
22,0.993080,2018. 02. 27.,1.14,0.990280,1.04,"17,494,200"
23,1.03,2018. 02. 26.,1.07,0.945288,0.977440,"8,738,640"
24,0.974205,2018. 02. 25.,1.00,0.905002,0.917998,"10,967,400"
25,0.920412,2018. 02. 24.,1.05,0.880218,0.982682,"8,140,960"
26,0.979024,2018. 02. 23.,0.984626,0.861228,0.900781,"5,936,610"
27,0.903932,2018. 02. 22.,1.01,0.862158,0.944015,"6,338,430"
28,0.943307,2018. 02. 21.,1.04,0.905180,1.01,"10,796,500"
29,1.01,2018. 02. 20.,1.21,1.00,1.18,"11,695,000"
30,1.18,2018. 02. 19.,1.23,1.15,1.15,"7,981,530"
31,1.16,2018. 02. 18.,1.30,1.13,1.28,"10,089,200"
32,1.28,2018. 02. 17.,1.29,1.22,1.28,"17,435,200"
33,1.29,2018. 02. 16.,1.38,1.14,1.38,"82,943,000"
34,1.40,2018. 02. 15.,1.40,1.01,1.08,"26,781,300"
