,close,date,high,low,open,volume
0,13.97,2018. 03. 21.,14.94,13.36,14.11,"4,889,040"
1,14.05,2018. 03. 20.,14.20,12.44,12.74,"5,938,950"
2,12.63,2018. 03. 19.,12.95,11.63,12.22,"5,410,120"
3,12.13,2018. 03. 18.,12.43,10.08,11.60,"5,408,010"
4,11.65,2018. 03. 17.,13.30,11.39,13.28,"5,274,790"
5,13.23,2018. 03. 16.,13.86,12.26,12.80,"5,058,330"
6,12.90,2018. 03. 15.,13.65,11.87,13.37,"5,762,170"
7,13.39,2018. 03. 14.,15.93,12.96,15.44,"7,111,590"
8,15.44,2018. 03. 13.,16.59,15.18,15.44,"7,763,470"
9,15.50,2018. 03. 12.,17.24,15.08,16.87,"8,972,400"
10,16.90,2018. 03. 11.,17.25,14.53,15.04,"11,506,800"
11,15.04,2018. 03. 10.,16.87,14.96,16.29,"7,542,830"
12,16.29,2018. 03. 09.,16.33,13.48,15.65,"10,970,900"
13,15.77,2018. 03. 08.,19.03,15.77,18.58,"11,567,900"
14,18.65,2018. 03. 07.,25.13,16.80,25.13,"49,911,600"
15,24.97,2018. 03. 06.,28.59,19.74,20.29,"89,312,500"
16,20.50,2018. 03. 05.,21.31,18.58,18.70,"14,493,100"
17,18.71,2018. 03. 04.,19.42,18.58,19.25,"13,728,600"
18,19.27,2018. 03. 03.,20.28,19.02,19.89,"16,624,800"
19,19.79,2018. 03. 02.,20.65,17.94,18.67,"20,874,500"
20,18.76,2018. 03. 01.,19.97,17.36,18.60,"23,994,500"
21,18.67,2018. 02. 28.,22.55,17.63,22.26,"21,485,200"
22,22.30,2018. 02. 27.,22.94,21.30,21.81,"6,375,800"
23,21.85,2018. 02. 26.,22.58,20.86,22.12,"9,737,710"
24,22.00,2018. 02. 25.,22.49,21.07,21.45,"8,519,400"
25,21.51,2018. 02. 24.,23.36,20.49,21.18,"5,162,820"
26,21.28,2018. 02. 23.,21.70,19.42,20.29,"4,823,950"
27,20.28,2018. 02. 22.,23.42,19.55,21.05,"9,813,410"
28,21.07,2018. 02. 21.,23.17,19.85,23.17,"6,966,240"
29,23.19,2018. 02. 20.,25.68,22.17,25.39,"13,582,000"
30,25.45,2018. 02. 19.,26.37,23.91,24.00,"7,885,530"
31,24.09,2018. 02. 18.,27.16,23.75,26.71,"7,406,650"
32,26.86,2018. 02. 17.,28.06,26.47,26.98,"9,897,960"
33,26.98,2018. 02. 16.,27.95,25.42,27.77,"12,009,500"
34,27.91,2018. 02. 15.,28.59,23.22,23.78,"17,722,800"
35,23.75,2018. 02. 14.,24.46,21.24,21.33,"9,998,060"
36,21.38,2018. 02. 13.,22.49,20.74,22.39,"5,591,530"
37,22.38,2018. 02. 12.,22.73,20.15,20.43,"7,053,040"
38,20.33,2018. 02. 11.,22.26,19.17,22.26,"6,364,060"
39,22.27,2018. 02. 10.,28.23,20.94,24.68,"14,413,000"
40,24.91,2018. 02. 09.,24.93,21.49,22.67,"1,181,550"
41,22.62,2018. 02. 08.,23.52,20.15,20.15,"16,211,700"
42,20.15,2018. 02. 07.,25.49,20.13,22.70,"15,012,200"
43,22.83,2018. 02. 06.,23.35,13.59,17.71,"21,608,300"
44,17.52,2018. 02. 05.,24.40,15.27,23.35,"16,172,000"
45,23.53,2018. 02. 04.,28.97,21.70,28.22,"16,479,100"
46,28.36,2018. 02. 03.,30.46,22.19,24.90,"21,908,800"
47,24.79,2018. 02. 02.,27.59,16.77,27.47,"22,530,900"
48,27.60,2018. 02. 01.,32.72,24.42,32.27,"20,079,600"
49,32.24,2018. 01. 31.,33.41,30.79,32.35,"15,983,900"
50,32.30,2018. 01. 30.,38.58,30.20,37.83,"40,530,500"
51,37.89,2018. 01. 29.,40.73,35.25,39.85,"62,793,700"
52,39.83,2018. 01. 28.,45.96,34.52,42.10,"119,525,000"
53,41.73,2018. 01. 27.,43.74,36.95,38.35,"95,696,000"
54,38.02,2018. 01. 26.,38.42,30.72,33.05,"62,688,700"
55,33.16,2018. 01. 25.,36.86,31.99,36.86,"43,290,700"
56,36.55,2018. 01. 24.,38.46,29.38,30.02,"115,482,000"
57,29.92,2018. 01. 23.,33.02,26.43,28.81,"80,665,700"
58,28.86,2018. 01. 22.,29.92,22.49,28.32,"57,289,000"
59,27.92,2018. 01. 21.,30.96,24.89,26.89,"65,992,800"
60,27.32,2018. 01. 20.,27.89,22.29,22.64,"49,287,800"
61,22.30,2018. 01. 19.,23.87,20.54,21.62,"41,197,800"
62,21.87,2018. 01. 18.,24.94,19.08,19.19,"55,600,600"
63,19.51,2018. 01. 17.,21.43,14.12,19.28,"46,581,400"
64,19.22,2018. 01. 16.,24.60,15.13,23.56,"59,669,700"
65,23.46,2018. 01. 15.,31.01,23.02,25.64,"50,917,800"
66,26.40,2018. 01. 14.,30.90,24.60,28.95,"90,227,300"
67,28.92,2018. 01. 13.,43.34,22.60,23.55,"325,576,000"
68,23.46,2018. 01. 12.,24.07,14.66,15.24,"85,084,300"
69,15.14,2018. 01. 11.,18.13,13.48,17.15,"26,736,100"
70,17.35,2018. 01. 10.,20.39,14.03,14.47,"62,152,000"
71,14.58,2018. 01. 09.,15.45,13.98,15.01,"28,357,200"
72,15.01,2018. 01. 08.,17.12,13.05,16.36,"32,463,700"
73,16.35,2018. 01. 07.,17.06,14.53,16.13,"47,556,700"
74,14.89,2018. 01. 06.,16.44,9.91,9.91,"62,498,100"
75,10.01,2018. 01. 05.,11.12,9.60,9.72,"30,884,700"
76,9.70,2018. 01. 04.,11.29,9.64,10.86,"25,815,500"
77,10.89,2018. 01. 03.,11.85,9.93,11.60,"32,263,600"
78,11.47,2018. 01. 02.,12.18,10.38,11.38,"31,560,000"
79,11.34,2018. 01. 01.,11.90,10.62,11.38,"27,012,000"
