,close,date,high,low,open,volume
0,2.90,2018. 03. 21.,3.15,2.73,2.75,"13,911,800"
1,2.72,2018. 03. 20.,2.87,2.39,2.66,"11,374,000"
2,2.62,2018. 03. 19.,2.63,2.32,2.33,"10,343,300"
3,2.34,2018. 03. 18.,2.41,1.86,2.25,"9,299,880"
4,2.27,2018. 03. 17.,2.52,2.19,2.52,"7,979,980"
5,2.52,2018. 03. 16.,2.63,2.35,2.55,"9,890,550"
6,2.56,2018. 03. 15.,2.70,2.24,2.54,"8,468,510"
7,2.54,2018. 03. 14.,3.14,2.45,3.07,"5,051,770"
8,3.04,2018. 03. 13.,3.43,3.03,3.35,"5,106,790"
9,3.37,2018. 03. 12.,3.60,3.18,3.44,"4,977,940"
10,3.46,2018. 03. 11.,3.60,3.00,3.17,"5,684,820"
11,3.19,2018. 03. 10.,3.65,3.14,3.15,"7,608,590"
12,3.15,2018. 03. 09.,3.19,2.44,2.91,"6,844,890"
13,2.94,2018. 03. 08.,3.65,2.77,3.65,"6,830,040"
14,3.64,2018. 03. 07.,4.23,3.13,4.03,"11,730,200"
15,4.03,2018. 03. 06.,4.21,3.57,3.77,"17,650,400"
16,3.78,2018. 03. 05.,3.84,3.40,3.48,"5,190,870"
17,3.49,2018. 03. 04.,3.59,3.28,3.52,"5,355,450"
18,3.54,2018. 03. 03.,3.73,2.95,3.17,"8,886,060"
19,3.16,2018. 03. 02.,3.33,2.75,2.75,"6,656,630"
20,2.75,2018. 03. 01.,2.79,2.59,2.61,"2,484,820"
21,2.60,2018. 02. 28.,2.91,2.60,2.87,"2,311,090"
22,2.88,2018. 02. 27.,2.99,2.75,2.81,"3,487,530"
23,2.82,2018. 02. 26.,2.93,2.65,2.87,"4,299,190"
24,2.88,2018. 02. 25.,3.06,2.44,2.47,"10,128,200"
25,2.47,2018. 02. 24.,2.64,2.38,2.58,"2,157,470"
26,2.59,2018. 02. 23.,2.67,2.40,2.51,"2,415,070"
27,2.52,2018. 02. 22.,2.88,2.41,2.60,"3,269,020"
28,2.59,2018. 02. 21.,2.85,2.49,2.69,"2,927,430"
29,2.71,2018. 02. 20.,3.30,2.69,3.30,"4,074,230"
30,3.30,2018. 02. 19.,3.37,3.05,3.08,"3,433,640"
31,3.10,2018. 02. 18.,3.63,3.09,3.58,"4,518,260"
32,3.57,2018. 02. 17.,3.58,3.10,3.14,"4,237,370"
33,3.12,2018. 02. 16.,3.28,3.01,3.12,"4,816,730"
34,3.13,2018. 02. 15.,3.30,2.63,2.63,"11,507,000"
35,2.64,2018. 02. 14.,2.81,2.32,2.34,"2,975,080"
36,2.34,2018. 02. 13.,2.55,2.25,2.45,"1,669,720"
37,2.44,2018. 02. 12.,2.52,2.32,2.32,"4,310,040"
38,2.34,2018. 02. 11.,2.65,2.18,2.65,"4,760,860"
39,2.63,2018. 02. 10.,3.14,2.46,3.04,"4,960,410"
40,3.06,2018. 02. 09.,3.17,2.87,3.01,"2,017,270"
41,3.03,2018. 02. 08.,3.12,2.71,2.71,"3,771,760"
42,2.71,2018. 02. 07.,3.18,2.35,2.72,"5,312,710"
43,2.68,2018. 02. 06.,2.75,1.47,2.11,"5,318,410"
44,2.07,2018. 02. 05.,3.00,1.97,2.82,"3,312,300"
45,2.85,2018. 02. 04.,3.59,2.71,3.47,"3,142,410"
46,3.51,2018. 02. 03.,3.60,2.79,3.02,"3,818,610"
47,3.01,2018. 02. 02.,3.56,2.37,3.56,"4,613,780"
48,3.59,2018. 02. 01.,4.21,3.11,4.17,"5,393,130"
49,4.15,2018. 01. 31.,4.35,3.87,4.01,"4,611,260"
50,4.00,2018. 01. 30.,4.51,3.75,4.46,"4,140,350"
51,4.47,2018. 01. 29.,4.86,4.41,4.80,"3,955,740"
52,4.84,2018. 01. 28.,5.08,4.65,4.81,"4,300,920"
53,4.78,2018. 01. 27.,5.03,4.54,4.77,"3,830,670"
54,4.77,2018. 01. 26.,4.87,4.04,4.50,"4,711,070"
55,4.51,2018. 01. 25.,4.95,4.48,4.62,"4,299,540"
56,4.54,2018. 01. 24.,4.66,4.25,4.37,"3,466,810"
57,4.36,2018. 01. 23.,4.77,3.88,4.21,"3,943,520"
58,4.25,2018. 01. 22.,4.96,4.00,4.56,"4,911,670"
59,4.51,2018. 01. 21.,5.35,4.24,5.35,"4,042,010"
60,5.34,2018. 01. 20.,5.57,5.00,5.12,"6,837,520"
61,5.07,2018. 01. 19.,5.82,4.99,5.44,"6,858,540"
62,5.45,2018. 01. 18.,6.34,4.32,4.56,"12,825,800"
63,4.52,2018. 01. 17.,4.89,2.90,3.92,"9,556,240"
64,3.99,2018. 01. 16.,5.15,3.03,5.15,"10,236,600"
65,5.11,2018. 01. 15.,6.44,5.07,5.91,"9,471,440"
66,5.78,2018. 01. 14.,7.28,5.25,6.03,"19,780,000"
67,6.01,2018. 01. 13.,6.87,5.95,6.70,"10,497,300"
68,6.69,2018. 01. 12.,7.13,6.29,7.00,"14,423,600"
69,6.97,2018. 01. 11.,8.40,6.49,8.21,"18,635,700"
70,8.23,2018. 01. 10.,8.54,7.04,7.62,"23,532,600"
71,7.59,2018. 01. 09.,8.25,6.56,6.97,"21,911,400"
72,6.96,2018. 01. 08.,8.11,5.28,7.13,"27,591,400"
73,7.16,2018. 01. 07.,7.36,5.70,6.02,"33,066,000"
74,5.99,2018. 01. 06.,6.37,4.34,5.24,"26,874,500"
75,5.27,2018. 01. 05.,5.33,3.51,4.49,"26,935,500"
76,4.52,2018. 01. 04.,4.59,3.29,3.55,"31,874,900"
77,3.56,2018. 01. 03.,3.79,2.07,2.30,"18,564,100"
78,2.34,2018. 01. 02.,2.49,2.15,2.16,"7,074,850"
79,2.18,2018. 01. 01.,2.38,1.96,2.25,"6,226,810"
80,2.34,2017. 12. 31.,2.40,1.96,2.20,"6,522,190"
81,2.08,2017. 12. 30.,2.32,1.70,2.15,"6,224,630"
82,2.21,2017. 12. 29.,2.50,2.06,2.11,"7,731,480"
83,2.10,2017. 12. 28.,2.22,1.74,2.09,"7,212,260"
84,2.08,2017. 12. 27.,2.37,1.64,1.71,"9,956,730"
85,1.72,2017. 12. 26.,1.90,1.60,1.78,"5,869,280"
86,1.80,2017. 12. 25.,2.12,1.68,1.97,"6,184,170"
87,1.96,2017. 12. 24.,2.07,1.38,1.65,"13,993,800"
88,1.64,2017. 12. 23.,2.03,0.899076,0.915395,"18,410,900"
89,0.920280,2017. 12. 22.,1.14,0.743385,1.13,"4,089,970"
90,1.13,2017. 12. 21.,1.17,1.00,1.01,"75,465,000"
91,1.01,2017. 12. 20.,1.14,0.974359,1.14,"459,809,000"
92,1.14,2017. 12. 19.,1.34,1.10,1.23,"61,563,400"
93,1.24,2017. 12. 18.,1.27,1.03,1.14,"13,223,500"
94,1.13,2017. 12. 17.,1.20,1.05,1.10,"43,891,200"
95,1.10,2017. 12. 16.,1.12,0.973596,0.985912,"75,421,500"
96,0.995082,2017. 12. 15.,1.05,0.893573,1.02,"44,966,900"
97,1.02,2017. 12. 14.,1.13,0.827503,0.875653,"21,419,800"
98,0.911195,2017. 12. 13.,0.950585,0.759173,0.793670,"3,181,330"
99,0.796081,2017. 12. 12.,0.923186,0.749934,0.867258,"2,271,050"
100,0.883736,2017. 12. 11.,1.06,0.756222,0.781177,"2,124,910"
101,0.767329,2017. 12. 10.,0.895880,0.726184,0.887820,"2,043,310"
102,0.851667,2017. 12. 09.,0.982781,0.774391,0.874562,"2,960,880"
103,0.864435,2017. 12. 08.,1.02,0.712996,0.860849,"3,155,930"
104,0.902773,2017. 12. 07.,1.29,0.800961,0.980746,"6,617,360"
105,0.968369,2017. 12. 06.,1.00,0.712779,0.728063,"4,176,740"
106,0.723617,2017. 12. 05.,0.928577,0.698642,0.769036,"3,531,950"
107,0.763345,2017. 12. 04.,0.793635,0.499546,0.551567,"3,120,470"
108,0.548473,2017. 12. 03.,0.586868,0.485306,0.495117,"991,724"
109,0.491734,2017. 12. 02.,0.543986,0.478639,0.543986,"589,530"
110,0.530721,2017. 12. 01.,0.544206,0.464346,0.511773,"920,101"
111,0.512899,2017. 11. 30.,0.512899,0.415339,0.498050,"1,269,870"
112,0.483502,2017. 11. 29.,0.611806,0.448098,0.593575,"1,319,140"
113,0.588503,2017. 11. 28.,0.664740,0.563186,0.619581,"1,545,010"
114,0.614537,2017. 11. 27.,0.712619,0.607591,0.668319,"2,078,110"
115,0.675202,2017. 11. 26.,0.700066,0.600691,0.614588,"2,216,150"
116,0.608633,2017. 11. 25.,0.645173,0.580389,0.599747,"2,187,220"
117,0.589494,2017. 11. 24.,0.635831,0.513253,0.578852,"2,642,030"
118,0.574498,2017. 11. 23.,0.697416,0.568330,0.697416,"2,294,320"
119,0.678658,2017. 11. 22.,0.749194,0.603306,0.742628,"3,320,740"
120,0.741822,2017. 11. 21.,0.849282,0.716632,0.849282,"4,216,300"
121,0.862408,2017. 11. 20.,0.926106,0.808810,0.832272,"70,420,700"
122,0.847398,2017. 11. 19.,0.940992,0.733613,0.759889,"45,826,200"
123,0.764769,2017. 11. 18.,0.792759,0.660023,0.661671,"30,353,600"
124,0.666624,2017. 11. 17.,0.784440,0.657398,0.784440,"5,407,500"
125,0.789569,2017. 11. 16.,0.824993,0.728745,0.767628,"3,618,180"
126,0.735744,2017. 11. 15.,0.882761,0.713185,0.794574,"3,045,360"
127,0.807821,2017. 11. 14.,1.06,0.791844,1.04,"4,432,070"
128,1.05,2017. 11. 13.,1.05,0.554979,0.574201,"7,497,080"
129,0.545519,2017. 11. 12.,0.737721,0.519787,0.717353,"2,179,930"
130,0.708030,2017. 11. 11.,0.799266,0.571730,0.618857,"3,340,790"
131,0.615093,2017. 11. 10.,0.940390,0.588090,0.923467,"3,385,290"
132,0.911958,2017. 11. 09.,1.22,0.543419,0.608016,"15,906,600"
133,0.633672,2017. 11. 08.,0.633672,0.176942,0.177761,"4,441,610"
134,0.179749,2017. 11. 07.,0.184784,0.173171,0.180655,"294,062"
135,0.180945,2017. 11. 06.,0.188537,0.149416,0.166720,"39,259"
136,0.166351,2017. 11. 05.,0.170494,0.141692,0.143110,"2,277"
137,0.143381,2017. 11. 04.,0.169193,0.137770,0.163262,"7,694"
138,0.163688,2017. 11. 03.,0.171727,0.149072,0.154091,"9,594"
139,0.154293,2017. 11. 02.,0.155647,0.130524,0.134572,"6,099"
140,0.134422,2017. 11. 01.,0.171347,0.117844,0.119213,"42,802"
141,0.119300,2017. 10. 31.,0.128170,0.110596,0.125007,"5,627"
142,0.125433,2017. 10. 30.,0.128355,0.106399,0.117597,"5,658"
143,0.118284,2017. 10. 29.,0.120759,0.095688,0.095885,"11,374"
144,0.096017,2017. 10. 28.,0.104318,0.094801,0.102416,"1,091"
145,0.102137,2017. 10. 27.,0.105535,0.095235,0.100664,"29,940"
146,0.100641,2017. 10. 26.,0.105386,0.095609,0.102072,"38,119"
147,0.102084,2017. 10. 25.,0.103070,0.098378,0.098379,"26,708"
