,close,date,high,low,open,volume
0,0.300660,2018. 03. 21.,0.317255,0.292898,0.302232,"3,049,290"
1,0.302219,2018. 03. 20.,0.308696,0.279429,0.296619,"3,989,100"
2,0.295724,2018. 03. 19.,0.296116,0.255949,0.263293,"3,465,250"
3,0.263398,2018. 03. 18.,0.263398,0.218243,0.259524,"3,282,110"
4,0.260369,2018. 03. 17.,0.302512,0.260369,0.302017,"2,250,080"
5,0.302919,2018. 03. 16.,0.319541,0.273097,0.283496,"6,816,270"
6,0.284755,2018. 03. 15.,0.304713,0.252714,0.298172,"3,338,490"
7,0.294968,2018. 03. 14.,0.371609,0.289401,0.326235,"12,106,200"
8,0.325702,2018. 03. 13.,0.332521,0.288121,0.293455,"4,142,030"
9,0.294979,2018. 03. 12.,0.307745,0.282363,0.290229,"2,513,060"
10,0.290103,2018. 03. 11.,0.299848,0.266780,0.279589,"1,919,040"
11,0.280496,2018. 03. 10.,0.304098,0.279903,0.297951,"3,540,630"
12,0.299141,2018. 03. 09.,0.322595,0.273515,0.319570,"3,582,840"
13,0.319630,2018. 03. 08.,0.351510,0.319034,0.343896,"3,588,940"
14,0.345271,2018. 03. 07.,0.390620,0.336281,0.383946,"3,929,620"
15,0.384477,2018. 03. 06.,0.404047,0.377963,0.404047,"2,719,590"
16,0.404630,2018. 03. 05.,0.419923,0.403747,0.416307,"3,728,840"
17,0.417615,2018. 03. 04.,0.424425,0.395180,0.424425,"3,498,680"
18,0.424778,2018. 03. 03.,0.437467,0.394065,0.399997,"6,434,880"
19,0.399095,2018. 03. 02.,0.403232,0.374024,0.386817,"4,546,800"
20,0.387781,2018. 03. 01.,0.396743,0.360280,0.382208,"4,098,460"
21,0.381220,2018. 02. 28.,0.426642,0.380976,0.421057,"3,342,310"
22,0.420280,2018. 02. 27.,0.433536,0.413879,0.430072,"2,316,650"
23,0.429565,2018. 02. 26.,0.435111,0.406188,0.425738,"3,104,810"
24,0.425983,2018. 02. 25.,0.435228,0.409341,0.416752,"3,331,580"
25,0.414860,2018. 02. 24.,0.454007,0.406330,0.446386,"3,027,050"
26,0.447165,2018. 02. 23.,0.448372,0.399948,0.428450,"4,679,230"
27,0.431181,2018. 02. 22.,0.479602,0.412409,0.470601,"4,937,670"
28,0.473254,2018. 02. 21.,0.506592,0.464583,0.505086,"7,715,610"
29,0.511664,2018. 02. 20.,0.579852,0.507663,0.529160,"35,507,500"
30,0.532457,2018. 02. 19.,0.532457,0.497397,0.509461,"17,020,800"
31,0.482763,2018. 02. 18.,0.534747,0.471480,0.533301,"8,346,990"
32,0.538700,2018. 02. 17.,0.540838,0.513642,0.527865,"9,443,350"
33,0.532447,2018. 02. 16.,0.549904,0.508756,0.532298,"11,193,500"
34,0.526230,2018. 02. 15.,0.536514,0.507671,0.515639,"12,421,300"
35,0.520373,2018. 02. 14.,0.522733,0.496206,0.508078,"9,752,520"
36,0.510014,2018. 02. 13.,0.536922,0.496235,0.533094,"9,173,070"
37,0.535045,2018. 02. 12.,0.535045,0.499231,0.499231,"10,792,800"
38,0.495093,2018. 02. 11.,0.530615,0.460592,0.530615,"15,022,500"
39,0.545331,2018. 02. 10.,0.591368,0.479806,0.555062,"34,929,200"
40,0.519577,2018. 02. 09.,0.530430,0.435222,0.435222,"74,963,400"
41,0.446237,2018. 02. 08.,0.450431,0.394069,0.396860,"11,404,600"
42,0.396674,2018. 02. 07.,0.430479,0.370495,0.409946,"10,472,400"
43,0.419122,2018. 02. 06.,0.423924,0.301840,0.376892,"16,946,600"
44,0.378040,2018. 02. 05.,0.450039,0.355955,0.439747,"10,621,100"
45,0.440438,2018. 02. 04.,0.569492,0.421233,0.537767,"19,600,900"
46,0.531518,2018. 02. 03.,0.556213,0.444760,0.544795,"15,662,200"
47,0.535325,2018. 02. 02.,0.601666,0.384688,0.601666,"33,201,500"
48,0.607524,2018. 02. 01.,0.816407,0.581618,0.798026,"23,818,600"
49,0.801575,2018. 01. 31.,0.849415,0.693082,0.847491,"28,832,600"
50,0.851840,2018. 01. 30.,1.01,0.838250,1.01,"28,039,800"
51,1.03,2018. 01. 29.,1.05,0.932421,1.01,"31,172,300"
52,1.01,2018. 01. 28.,1.03,0.970471,0.970471,"18,593,700"
53,0.986459,2018. 01. 27.,1.04,0.935797,0.982633,"28,892,600"
54,0.961804,2018. 01. 26.,1.12,0.908304,1.08,"39,607,100"
55,1.09,2018. 01. 25.,1.13,1.06,1.10,"26,639,800"
56,1.09,2018. 01. 24.,1.11,0.989739,1.05,"42,700,100"
57,1.05,2018. 01. 23.,1.11,0.953557,1.02,"50,472,000"
58,1.02,2018. 01. 22.,1.30,0.921293,1.10,"151,668,000"
59,1.10,2018. 01. 21.,1.42,1.04,1.42,"78,498,400"
60,1.41,2018. 01. 20.,1.47,1.34,1.41,"88,087,200"
61,1.41,2018. 01. 19.,1.58,1.31,1.44,"147,240,000"
62,1.49,2018. 01. 18.,1.67,1.37,1.66,"199,863,000"
63,1.66,2018. 01. 17.,1.96,1.09,1.49,"78,114,300"
64,1.51,2018. 01. 16.,2.55,1.45,2.10,"4,679,500"
65,2.10,2018. 01. 15.,2.39,1.94,2.39,"4,043,480"
66,2.04,2018. 01. 13.,2.55,1.49,1.49,"7,005,990"
67,1.49,2018. 01. 12.,1.50,1.32,1.35,"3,799,320"
68,1.35,2018. 01. 11.,1.59,1.30,1.58,"3,507,800"
69,1.59,2018. 01. 10.,1.59,1.44,1.53,"4,313,850"
70,1.53,2018. 01. 09.,1.70,1.50,1.56,"4,491,820"
71,1.57,2018. 01. 08.,1.83,1.41,1.83,"5,063,520"
72,1.82,2018. 01. 07.,2.04,1.66,1.72,"5,744,190"
73,1.70,2018. 01. 06.,1.84,1.49,1.54,"6,187,090"
74,1.55,2018. 01. 05.,2.12,1.53,1.74,"10,296,900"
75,1.78,2018. 01. 04.,1.98,1.74,1.96,"8,200,610"
76,1.95,2018. 01. 03.,2.06,1.83,1.83,"36,564,000"
77,1.84,2018. 01. 02.,2.07,1.57,1.61,"35,898,800"
78,1.61,2018. 01. 01.,1.73,1.56,1.73,"30,592,600"
79,1.72,2017. 12. 31.,1.80,1.48,1.52,"35,154,900"
80,1.54,2017. 12. 30.,1.69,1.42,1.69,"30,738,300"
81,1.70,2017. 12. 29.,1.79,1.65,1.72,"32,728,500"
82,1.70,2017. 12. 28.,1.74,1.27,1.58,"39,140,600"
83,1.61,2017. 12. 27.,1.73,1.53,1.69,"35,181,400"
84,1.64,2017. 12. 26.,1.75,1.50,1.71,"36,924,500"
85,1.71,2017. 12. 25.,1.72,1.55,1.71,"24,751,800"
86,1.71,2017. 12. 24.,1.82,1.49,1.59,"50,415,500"
87,1.58,2017. 12. 23.,1.75,1.04,1.08,"49,935,200"
88,1.07,2017. 12. 22.,1.30,0.799821,1.25,"26,619,800"
89,1.25,2017. 12. 21.,1.39,1.13,1.14,"27,422,400"
90,1.13,2017. 12. 20.,1.16,0.951351,1.10,"18,438,500"
91,1.10,2017. 12. 19.,1.22,1.03,1.14,"19,188,100"
92,1.14,2017. 12. 18.,1.18,0.932147,0.967659,"23,040,900"
93,0.967058,2017. 12. 17.,1.03,0.919362,0.933518,"12,641,100"
94,0.929638,2017. 12. 16.,0.978879,0.891833,0.978879,"16,427,200"
95,0.887571,2017. 12. 15.,0.927552,0.791578,0.913974,"14,411,800"
96,0.917276,2017. 12. 14.,1.00,0.873633,0.974259,"13,173,700"
97,0.969969,2017. 12. 13.,1.05,0.892317,0.976817,"19,984,000"
98,1.02,2017. 12. 12.,1.06,0.598177,0.616162,"45,681,200"
99,0.612341,2017. 12. 11.,0.619898,0.492554,0.492554,"7,343,840"
100,0.497229,2017. 12. 10.,0.556584,0.412828,0.556584,"4,398,910"
101,0.548030,2017. 12. 09.,0.599476,0.502344,0.562365,"5,441,910"
102,0.566157,2017. 12. 08.,0.589217,0.482469,0.541964,"8,734,970"
103,0.556669,2017. 12. 07.,0.585826,0.474914,0.509410,"10,991,000"
104,0.505507,2017. 12. 06.,0.571469,0.491806,0.564584,"11,237,100"
105,0.571476,2017. 12. 05.,0.639035,0.563917,0.605662,"10,425,600"
106,0.574842,2017. 12. 04.,0.583419,0.467184,0.473370,"12,162,400"
107,0.474226,2017. 12. 03.,0.514862,0.413421,0.426025,"16,024,000"
108,0.431139,2017. 12. 02.,0.440569,0.346655,0.350073,"8,809,400"
109,0.349104,2017. 12. 01.,0.364667,0.291945,0.305808,"2,315,330"
110,0.305943,2017. 11. 30.,0.327369,0.266725,0.300830,"2,713,070"
111,0.297123,2017. 11. 29.,0.390520,0.297123,0.362574,"5,596,700"
112,0.360362,2017. 11. 28.,0.376579,0.312355,0.345735,"4,724,580"
113,0.342233,2017. 11. 27.,0.374892,0.324699,0.325634,"4,595,960"
114,0.327665,2017. 11. 26.,0.327665,0.270311,0.277809,"2,875,270"
115,0.278057,2017. 11. 25.,0.285542,0.264771,0.264771,"1,165,860"
116,0.264949,2017. 11. 24.,0.278349,0.256359,0.278349,"1,497,870"
117,0.279408,2017. 11. 23.,0.296407,0.265557,0.295666,"2,348,920"
118,0.297881,2017. 11. 22.,0.328617,0.266229,0.269115,"7,793,390"
119,0.268989,2017. 11. 21.,0.298287,0.248089,0.262415,"3,763,940"
120,0.263496,2017. 11. 20.,0.270781,0.239399,0.241412,"1,607,750"
121,0.241960,2017. 11. 19.,0.250387,0.235270,0.237228,"1,217,420"
122,0.238167,2017. 11. 18.,0.240625,0.213643,0.227539,"825,041"
123,0.227970,2017. 11. 17.,0.239230,0.225212,0.228500,"619,487"
124,0.229099,2017. 11. 16.,0.242286,0.227702,0.230674,"1,233,910"
125,0.229508,2017. 11. 15.,0.233548,0.221348,0.224557,"1,130,760"
126,0.224476,2017. 11. 14.,0.228946,0.203462,0.207979,"897,405"
127,0.206529,2017. 11. 13.,0.220275,0.191778,0.193806,"566,697"
128,0.192194,2017. 11. 12.,0.219775,0.186471,0.219775,"1,249,890"
129,0.219978,2017. 11. 11.,0.231515,0.209085,0.213695,"1,150,300"
130,0.215425,2017. 11. 10.,0.256417,0.201767,0.239790,"1,243,430"
131,0.240588,2017. 11. 09.,0.250776,0.219877,0.233759,"1,953,440"
132,0.234459,2017. 11. 08.,0.234871,0.202371,0.204082,"1,694,140"
133,0.204320,2017. 11. 07.,0.207306,0.193866,0.193866,"852,899"
134,0.196400,2017. 11. 06.,0.202932,0.192420,0.199353,"432,377"
135,0.200115,2017. 11. 05.,0.204316,0.193847,0.201666,"343,106"
136,0.201205,2017. 11. 04.,0.216008,0.197075,0.213061,"480,154"
137,0.214148,2017. 11. 03.,0.243875,0.193138,0.243875,"1,331,170"
138,0.246277,2017. 11. 02.,0.264849,0.179815,0.205177,"2,393,020"
139,0.205301,2017. 11. 01.,0.212312,0.196573,0.199929,"697,397"
140,0.199587,2017. 10. 31.,0.203539,0.195000,0.196539,"719,199"
141,0.197073,2017. 10. 30.,0.205374,0.193355,0.199347,"612,716"
142,0.200644,2017. 10. 29.,0.202104,0.190024,0.192048,"567,927"
143,0.191010,2017. 10. 28.,0.201367,0.191010,0.198242,"504,235"
144,0.198331,2017. 10. 27.,0.200412,0.190361,0.193656,"450,037"
145,0.193836,2017. 10. 26.,0.206381,0.186602,0.202745,"926,481"
146,0.202588,2017. 10. 25.,0.214229,0.193167,0.213573,"535,381"
147,0.212795,2017. 10. 24.,0.222608,0.193280,0.193280,"1,292,760"
148,0.193733,2017. 10. 23.,0.207601,0.189342,0.203596,"585,671"
149,0.205184,2017. 10. 22.,0.209056,0.197945,0.204300,"779,176"
150,0.204258,2017. 10. 21.,0.221241,0.192080,0.219089,"1,068,020"
151,0.219249,2017. 10. 20.,0.227795,0.211915,0.221368,"1,526,680"
152,0.220303,2017. 10. 19.,0.231676,0.219580,0.229634,"819,756"
153,0.229476,2017. 10. 18.,0.245592,0.218283,0.245356,"1,009,890"
154,0.245213,2017. 10. 17.,0.254530,0.235802,0.250932,"1,050,880"
155,0.251497,2017. 10. 16.,0.268626,0.243356,0.262593,"1,851,380"
156,0.261466,2017. 10. 15.,0.277622,0.237280,0.257721,"2,587,270"
157,0.256811,2017. 10. 14.,0.279791,0.223733,0.226503,"4,597,940"
158,0.228357,2017. 10. 13.,0.235280,0.207278,0.219345,"3,379,250"
159,0.219012,2017. 10. 12.,0.223562,0.203969,0.204925,"2,968,530"
160,0.205196,2017. 10. 11.,0.205245,0.192946,0.199686,"1,558,820"
161,0.200064,2017. 10. 10.,0.207426,0.180930,0.181791,"3,168,090"
162,0.181779,2017. 10. 09.,0.188500,0.163637,0.168613,"2,195,520"
163,0.169204,2017. 10. 08.,0.197767,0.165002,0.195459,"1,433,600"
164,0.198538,2017. 10. 07.,0.201217,0.180040,0.191353,"1,123,080"
165,0.191566,2017. 10. 06.,0.198595,0.179305,0.188002,"1,789,340"
166,0.187904,2017. 10. 05.,0.191090,0.162355,0.166095,"1,404,000"
167,0.166957,2017. 10. 04.,0.178444,0.163092,0.177342,"680,219"
168,0.177739,2017. 10. 03.,0.195272,0.165802,0.193532,"1,974,330"
169,0.193841,2017. 10. 02.,0.208618,0.193319,0.205431,"2,736,480"
170,0.204945,2017. 10. 01.,0.212947,0.204032,0.209986,"3,535,710"
171,0.212350,2017. 09. 30.,0.212350,0.164337,0.166681,"4,331,390"
172,0.166410,2017. 09. 29.,0.173434,0.154581,0.172482,"2,097,970"
173,0.174028,2017. 09. 28.,0.181120,0.159596,0.173356,"4,806,750"
174,0.177424,2017. 09. 27.,0.183493,0.130622,0.132396,"2,704,200"
175,0.132864,2017. 09. 26.,0.134023,0.126368,0.131712,"1,345,830"
176,0.130451,2017. 09. 25.,0.132388,0.115362,0.115515,"672,965"
177,0.115682,2017. 09. 24.,0.121052,0.113231,0.119604,"363,849"
178,0.119414,2017. 09. 23.,0.120189,0.114642,0.118023,"679,478"
179,0.118398,2017. 09. 22.,0.121535,0.113246,0.116088,"669,175"
180,0.115729,2017. 09. 21.,0.127031,0.110924,0.115178,"1,170,610"
181,0.116184,2017. 09. 20.,0.121606,0.110769,0.112901,"904,757"
182,0.113213,2017. 09. 19.,0.117910,0.109138,0.117910,"513,544"
183,0.117597,2017. 09. 18.,0.121902,0.105767,0.105767,"882,828"
184,0.105767,2017. 09. 17.,0.113831,0.095865,0.100142,"569,002"
185,0.099854,2017. 09. 16.,0.112266,0.091293,0.101469,"1,111,320"
186,0.102070,2017. 09. 15.,0.110935,0.072963,0.089412,"2,350,330"
187,0.088152,2017. 09. 14.,0.118138,0.087133,0.116767,"1,583,700"
188,0.116828,2017. 09. 13.,0.126533,0.109187,0.124929,"1,056,280"
189,0.125197,2017. 09. 12.,0.142039,0.121007,0.132719,"1,709,430"
190,0.132628,2017. 09. 11.,0.135041,0.124553,0.127306,"1,464,060"
191,0.127516,2017. 09. 10.,0.133808,0.115941,0.129055,"1,419,660"
192,0.129348,2017. 09. 09.,0.138624,0.126439,0.136960,"1,685,640"
193,0.135448,2017. 09. 08.,0.192588,0.126545,0.156606,"7,264,460"
194,0.155623,2017. 09. 07.,0.167509,0.140707,0.147528,"3,533,350"
195,0.148698,2017. 09. 06.,0.150526,0.127905,0.129885,"2,208,370"
196,0.130319,2017. 09. 05.,0.134057,0.102284,0.116538,"2,264,870"
