,close,date,high,low,open,volume
0,11.86,2018. 03. 21.,12.65,11.56,12.15,"33,733,200"
1,12.08,2018. 03. 20.,12.53,10.66,11.54,"46,839,900"
2,11.45,2018. 03. 19.,11.45,10.06,10.52,"42,172,600"
3,10.47,2018. 03. 18.,10.53,8.44,9.83,"39,837,300"
4,9.86,2018. 03. 17.,11.26,9.82,11.22,"30,985,800"
5,11.22,2018. 03. 16.,11.83,10.83,11.32,"28,698,800"
6,11.31,2018. 03. 15.,11.73,10.34,11.70,"44,593,200"
7,11.69,2018. 03. 14.,13.75,11.34,13.61,"28,942,400"
8,13.75,2018. 03. 13.,14.14,12.98,13.74,"24,721,000"
9,13.78,2018. 03. 12.,14.84,13.47,14.66,"23,439,900"
10,14.68,2018. 03. 11.,14.98,12.85,13.41,"30,486,600"
11,13.44,2018. 03. 10.,15.36,13.25,15.01,"44,982,900"
12,15.02,2018. 03. 09.,15.11,11.75,13.72,"59,857,400"
13,13.74,2018. 03. 08.,15.27,13.37,14.47,"41,855,800"
14,14.50,2018. 03. 07.,16.46,13.71,15.87,"52,446,000"
15,15.86,2018. 03. 06.,17.20,15.57,17.20,"38,911,600"
16,17.22,2018. 03. 05.,18.08,17.16,17.96,"39,490,400"
17,17.94,2018. 03. 04.,18.48,17.09,17.88,"39,416,700"
18,17.90,2018. 03. 03.,19.02,17.72,18.52,"49,308,100"
19,18.52,2018. 03. 02.,19.36,17.82,19.19,"50,691,600"
20,19.21,2018. 03. 01.,19.95,18.46,18.61,"67,000,600"
21,18.62,2018. 02. 28.,20.93,18.62,20.13,"108,895,000"
22,20.14,2018. 02. 27.,20.90,17.80,18.01,"114,453,000"
23,17.97,2018. 02. 26.,18.21,16.29,16.77,"37,163,300"
24,16.77,2018. 02. 25.,17.48,16.32,16.72,"36,436,400"
25,16.75,2018. 02. 24.,18.46,16.49,17.51,"51,605,900"
26,17.57,2018. 02. 23.,17.96,15.83,16.54,"63,981,000"
27,16.60,2018. 02. 22.,18.72,15.96,18.05,"65,150,100"
28,18.06,2018. 02. 21.,19.54,17.39,18.32,"110,798,000"
29,18.40,2018. 02. 20.,20.20,17.71,17.72,"109,202,000"
30,17.69,2018. 02. 19.,18.37,16.32,16.49,"54,814,700"
31,16.66,2018. 02. 18.,18.41,16.35,18.32,"42,287,800"
32,18.29,2018. 02. 17.,18.64,17.69,18.17,"59,295,600"
33,18.17,2018. 02. 16.,18.23,16.03,16.67,"81,337,500"
34,16.67,2018. 02. 15.,16.71,14.99,15.63,"54,142,700"
35,15.66,2018. 02. 14.,15.72,12.97,12.97,"91,650,800"
36,12.99,2018. 02. 13.,13.06,12.31,12.88,"23,326,000"
37,12.84,2018. 02. 12.,13.00,11.93,11.95,"24,588,600"
38,11.86,2018. 02. 11.,12.67,11.06,12.54,"29,981,600"
39,12.51,2018. 02. 10.,13.88,11.93,13.20,"43,385,500"
