,close,date,high,low,open,volume
0,5.35,2018. 03. 21.,5.64,5.11,5.17,"14,418,600"
1,5.15,2018. 03. 20.,5.28,4.59,4.90,"9,210,600"
2,4.86,2018. 03. 19.,4.86,4.29,4.35,"9,337,520"
3,4.35,2018. 03. 18.,4.45,3.43,4.08,"9,559,220"
4,4.07,2018. 03. 17.,4.63,4.01,4.63,"4,753,190"
5,4.61,2018. 03. 16.,4.81,4.48,4.74,"5,029,010"
6,4.76,2018. 03. 15.,4.85,4.25,4.81,"7,083,840"
7,4.82,2018. 03. 14.,5.56,4.64,5.43,"5,728,080"
8,5.44,2018. 03. 13.,5.68,5.25,5.44,"4,402,760"
9,5.47,2018. 03. 12.,6.03,5.33,5.83,"4,488,550"
10,5.85,2018. 03. 11.,5.88,5.10,5.34,"3,641,180"
11,5.36,2018. 03. 10.,5.94,5.28,5.71,"4,855,590"
12,5.70,2018. 03. 09.,5.84,4.97,5.78,"8,574,140"
13,5.82,2018. 03. 08.,6.55,5.76,6.21,"7,105,440"
14,6.21,2018. 03. 07.,7.52,6.06,7.34,"12,706,000"
15,7.34,2018. 03. 06.,8.10,7.14,8.10,"9,876,510"
16,8.13,2018. 03. 05.,8.45,8.08,8.33,"8,337,660"
17,8.32,2018. 03. 04.,8.37,7.90,8.22,"7,421,910"
18,8.27,2018. 03. 03.,8.98,8.02,8.02,"23,331,300"
19,8.04,2018. 03. 02.,8.21,7.44,7.57,"14,455,900"
20,7.60,2018. 03. 01.,7.65,7.03,7.38,"8,010,730"
21,7.35,2018. 02. 28.,7.98,7.35,7.80,"7,101,400"
22,7.80,2018. 02. 27.,7.94,7.45,7.59,"6,434,710"
23,7.60,2018. 02. 26.,7.80,7.00,7.42,"8,441,520"
24,7.38,2018. 02. 25.,7.63,7.13,7.35,"7,811,670"
25,7.37,2018. 02. 24.,8.01,7.04,7.65,"11,802,500"
26,7.65,2018. 02. 23.,8.13,6.89,7.24,"9,438,520"
27,7.27,2018. 02. 22.,8.51,7.14,8.23,"11,941,200"
28,8.25,2018. 02. 21.,9.12,7.92,9.07,"18,825,400"
29,9.13,2018. 02. 20.,10.17,9.02,9.91,"21,055,000"
30,9.95,2018. 02. 19.,10.18,9.10,9.26,"22,415,800"
31,9.26,2018. 02. 18.,9.78,8.82,9.76,"14,139,400"
32,9.76,2018. 02. 17.,9.95,9.42,9.53,"19,415,600"
33,9.56,2018. 02. 16.,9.79,9.00,9.50,"14,430,300"
34,9.54,2018. 02. 15.,9.76,9.08,9.26,"23,848,900"
35,9.36,2018. 02. 14.,9.74,7.91,7.91,"47,682,600"
36,7.95,2018. 02. 13.,8.24,7.55,7.93,"17,510,200"
37,7.90,2018. 02. 12.,7.98,7.03,7.03,"10,176,500"
38,6.99,2018. 02. 11.,7.84,6.61,7.84,"9,233,680"
39,7.86,2018. 02. 10.,8.86,7.19,8.26,"20,070,700"
40,8.21,2018. 02. 09.,8.22,6.95,7.31,"12,699,200"
41,7.35,2018. 02. 08.,7.36,6.42,6.42,"12,229,100"
42,6.49,2018. 02. 07.,7.53,6.15,6.83,"13,130,400"
43,6.86,2018. 02. 06.,7.12,4.75,6.09,"17,572,200"
44,6.09,2018. 02. 05.,8.15,5.63,7.94,"14,262,200"
45,7.99,2018. 02. 04.,9.79,7.43,9.66,"14,448,100"
46,9.66,2018. 02. 03.,10.19,8.34,9.40,"11,740,300"
47,9.33,2018. 02. 02.,10.10,7.16,10.10,"25,720,900"
48,10.15,2018. 02. 01.,12.87,9.50,12.36,"23,587,600"
49,12.29,2018. 01. 31.,12.78,11.12,11.99,"25,649,400"
50,11.97,2018. 01. 30.,14.87,11.76,14.87,"25,695,100"
51,14.82,2018. 01. 29.,14.90,13.73,14.62,"29,743,800"
52,14.64,2018. 01. 28.,15.16,14.21,14.45,"34,283,400"
53,14.42,2018. 01. 27.,15.39,13.18,13.46,"117,059,000"
54,13.37,2018. 01. 26.,14.13,11.22,12.64,"55,387,300"
55,12.68,2018. 01. 25.,13.14,12.11,12.84,"18,111,100"
56,12.64,2018. 01. 24.,13.02,11.94,12.37,"23,016,500"
57,12.46,2018. 01. 23.,13.29,10.96,11.55,"39,676,300"
58,11.73,2018. 01. 22.,14.06,10.85,13.43,"32,543,500"
59,13.29,2018. 01. 21.,16.06,12.82,16.06,"34,303,600"
60,16.10,2018. 01. 20.,16.46,14.97,14.98,"56,670,600"
61,14.84,2018. 01. 19.,15.94,13.91,14.41,"36,179,600"
62,14.59,2018. 01. 18.,16.20,13.51,14.84,"45,599,200"
63,14.74,2018. 01. 17.,15.63,10.66,14.93,"55,399,600"
64,14.94,2018. 01. 16.,20.85,11.87,20.85,"82,425,800"
65,20.81,2018. 01. 15.,22.20,19.33,19.67,"136,719,000"
66,19.93,2018. 01. 14.,20.16,17.62,19.94,"29,952,500"
67,19.96,2018. 01. 13.,20.35,18.53,18.62,"29,031,000"
68,18.69,2018. 01. 12.,20.00,15.58,16.18,"39,309,600"
69,16.09,2018. 01. 11.,19.40,14.82,19.26,"41,010,200"
70,19.24,2018. 01. 10.,19.63,17.18,19.35,"38,332,900"
71,19.53,2018. 01. 09.,21.94,18.84,21.94,"66,024,900"
72,21.75,2018. 01. 08.,22.66,17.03,17.03,"167,018,000"
73,17.05,2018. 01. 07.,17.86,15.91,16.07,"39,299,000"
74,16.19,2018. 01. 06.,16.82,14.82,15.10,"40,643,800"
75,15.19,2018. 01. 05.,16.20,14.41,16.00,"58,967,300"
76,16.06,2018. 01. 04.,17.24,15.15,16.84,"58,863,100"
77,16.96,2018. 01. 03.,17.25,14.70,16.09,"50,176,600"
78,16.08,2018. 01. 02.,16.61,14.39,15.84,"63,791,100"
79,15.70,2018. 01. 01.,16.73,13.48,14.07,"75,643,600"
80,14.03,2017. 12. 31.,14.32,12.65,12.86,"27,243,700"
81,13.00,2017. 12. 30.,15.13,12.05,15.13,"33,165,200"
82,15.15,2017. 12. 29.,15.89,13.99,14.44,"45,160,700"
83,14.22,2017. 12. 28.,14.65,11.45,13.78,"61,972,200"
84,13.84,2017. 12. 27.,14.98,13.23,14.98,"47,212,900"
85,14.92,2017. 12. 26.,16.12,13.67,15.15,"87,781,700"
86,15.30,2017. 12. 25.,16.54,13.00,14.39,"79,274,800"
87,14.29,2017. 12. 24.,15.54,12.25,13.49,"98,855,000"
88,13.24,2017. 12. 23.,16.04,9.71,10.02,"111,333,000"
89,9.92,2017. 12. 22.,13.16,7.61,12.91,"57,832,900"
90,12.93,2017. 12. 21.,14.27,11.17,11.22,"120,408,000"
91,11.19,2017. 12. 20.,12.03,10.23,11.97,"52,126,800"
92,11.99,2017. 12. 19.,13.32,11.46,12.76,"74,910,100"
93,12.67,2017. 12. 18.,14.00,10.80,11.26,"139,841,000"
94,11.26,2017. 12. 17.,11.76,10.45,10.58,"58,303,400"
95,10.81,2017. 12. 16.,10.87,9.68,9.85,"40,692,300"
96,9.89,2017. 12. 15.,9.95,8.79,9.81,"37,830,600"
97,9.78,2017. 12. 14.,10.04,9.14,9.45,"38,710,200"
98,9.54,2017. 12. 13.,10.25,9.16,10.13,"35,347,700"
99,10.16,2017. 12. 12.,10.95,9.71,10.77,"57,930,500"
100,10.73,2017. 12. 11.,11.41,8.86,9.21,"67,994,100"
101,9.20,2017. 12. 10.,9.82,7.02,9.23,"49,244,800"
102,9.16,2017. 12. 09.,10.26,8.06,9.00,"40,892,300"
103,9.02,2017. 12. 08.,10.00,7.57,8.80,"67,156,200"
104,8.84,2017. 12. 07.,10.88,6.90,7.57,"165,329,000"
105,7.56,2017. 12. 06.,8.02,6.74,7.40,"47,240,700"
106,7.46,2017. 12. 05.,7.95,7.23,7.55,"41,472,400"
107,7.48,2017. 12. 04.,7.49,6.10,6.15,"30,999,400"
108,6.12,2017. 12. 03.,6.52,5.69,5.92,"18,408,000"
109,5.91,2017. 12. 02.,6.02,5.61,5.70,"14,753,200"
110,5.65,2017. 12. 01.,5.72,5.06,5.32,"14,799,500"
111,5.36,2017. 11. 30.,5.76,4.60,4.86,"22,486,300"
112,4.82,2017. 11. 29.,6.72,4.64,6.50,"42,428,800"
113,6.47,2017. 11. 28.,6.47,5.07,5.36,"41,317,100"
114,5.38,2017. 11. 27.,5.39,4.46,4.56,"21,900,500"
115,4.56,2017. 11. 26.,4.83,4.47,4.82,"16,465,900"
116,4.79,2017. 11. 25.,4.91,4.24,4.25,"21,031,200"
117,4.25,2017. 11. 24.,4.27,3.83,3.99,"12,298,500"
118,4.00,2017. 11. 23.,4.27,3.73,3.73,"18,217,100"
119,3.73,2017. 11. 22.,3.75,3.46,3.48,"8,231,210"
120,3.46,2017. 11. 21.,3.88,3.27,3.49,"10,210,100"
