,close,date,high,low,open,volume
0,72.95,2018. 03. 21.,77.79,71.52,76.41,"177,773,000"
1,76.03,2018. 03. 20.,79.56,67.59,73.85,"255,944,000"
2,73.44,2018. 03. 19.,73.44,62.74,67.19,"274,503,000"
3,65.50,2018. 03. 18.,66.70,49.39,61.18,"249,146,000"
4,61.53,2018. 03. 17.,69.11,61.02,68.30,"95,221,700"
5,68.25,2018. 03. 16.,71.49,65.91,69.66,"114,395,000"
6,69.57,2018. 03. 15.,72.95,65.49,71.83,"173,336,000"
7,71.67,2018. 03. 14.,85.03,69.10,83.42,"146,277,000"
8,83.38,2018. 03. 13.,88.39,82.19,85.57,"118,017,000"
9,85.91,2018. 03. 12.,92.98,84.26,91.49,"125,997,000"
10,91.19,2018. 03. 11.,92.49,82.31,85.44,"120,665,000"
11,85.58,2018. 03. 10.,94.43,85.52,93.32,"123,154,000"
12,92.67,2018. 03. 09.,93.78,80.85,91.70,"216,976,000"
13,91.57,2018. 03. 08.,102.14,90.87,100.53,"158,917,000"
14,100.44,2018. 03. 07.,113.65,91.03,105.38,"297,579,000"
15,105.11,2018. 03. 06.,114.94,103.56,112.27,"203,770,000"
16,113.02,2018. 03. 05.,120.12,111.76,120.12,"212,735,000"
17,119.36,2018. 03. 04.,125.13,115.99,121.83,"177,840,000"
18,122.14,2018. 03. 03.,128.06,121.54,124.26,"132,602,000"
19,124.24,2018. 03. 02.,130.30,122.59,129.95,"148,930,000"
20,129.05,2018. 03. 01.,136.15,126.57,133.65,"282,388,000"
21,133.24,2018. 02. 28.,144.62,132.06,142.38,"315,822,000"
22,142.50,2018. 02. 27.,146.34,132.92,134.84,"427,505,000"
23,134.17,2018. 02. 26.,137.10,117.91,118.91,"292,700,000"
24,118.46,2018. 02. 25.,120.00,114.56,118.29,"114,914,000"
25,118.57,2018. 02. 24.,126.89,114.41,121.42,"157,950,000"
26,121.65,2018. 02. 23.,123.85,110.86,113.39,"189,394,000"
27,114.08,2018. 02. 22.,126.93,111.89,120.62,"193,746,000"
28,120.96,2018. 02. 21.,130.21,118.08,127.67,"207,330,000"
29,128.36,2018. 02. 20.,142.01,127.86,137.95,"239,238,000"
30,137.47,2018. 02. 19.,138.52,126.70,127.23,"201,551,000"
31,127.38,2018. 02. 18.,137.95,124.32,136.40,"207,624,000"
32,136.75,2018. 02. 17.,139.80,129.42,131.03,"286,385,000"
33,128.85,2018. 02. 16.,130.62,119.94,123.02,"194,878,000"
34,123.29,2018. 02. 15.,125.76,118.79,122.00,"218,616,000"
35,122.52,2018. 02. 14.,123.03,110.86,110.86,"228,693,000"
36,111.17,2018. 02. 13.,114.93,108.64,113.64,"176,966,000"
37,113.25,2018. 02. 12.,115.85,104.18,104.18,"272,089,000"
38,103.40,2018. 02. 11.,113.19,96.78,110.45,"257,944,000"
39,110.63,2018. 02. 10.,122.84,104.98,117.21,"355,323,000"
40,117.57,2018. 02. 09.,117.65,108.84,111.99,"212,450,000"
41,112.43,2018. 02. 08.,117.00,104.06,104.06,"546,733,000"
42,102.50,2018. 02. 07.,118.50,94.94,105.13,"571,724,000"
43,105.95,2018. 02. 06.,109.21,64.88,84.07,"659,946,000"
44,82.37,2018. 02. 05.,108.97,75.75,107.58,"312,096,000"
45,107.45,2018. 02. 04.,124.01,102.03,122.22,"203,674,000"
46,122.97,2018. 02. 03.,127.28,106.91,121.03,"255,707,000"
47,120.13,2018. 02. 02.,129.19,91.96,125.64,"552,639,000"
48,126.00,2018. 02. 01.,147.16,115.27,145.96,"356,495,000"
49,145.76,2018. 01. 31.,148.18,133.32,145.40,"357,309,000"
50,146.28,2018. 01. 30.,173.75,140.13,168.86,"670,295,000"
51,168.14,2018. 01. 29.,168.14,151.46,152.08,"602,514,000"
52,152.16,2018. 01. 28.,153.61,140.37,140.37,"246,175,000"
53,140.20,2018. 01. 27.,142.07,134.35,138.14,"207,868,000"
54,137.89,2018. 01. 26.,141.13,126.53,137.75,"324,067,000"
55,138.00,2018. 01. 25.,146.94,134.58,138.09,"315,010,000"
56,136.41,2018. 01. 24.,144.12,118.15,122.57,"433,360,000"
57,121.60,2018. 01. 23.,129.71,110.18,123.37,"263,389,000"
58,123.66,2018. 01. 22.,137.78,112.38,132.30,"346,611,000"
59,131.09,2018. 01. 21.,150.23,126.20,150.23,"346,048,000"
60,149.94,2018. 01. 20.,157.19,138.65,140.49,"501,671,000"
61,139.50,2018. 01. 19.,150.15,132.97,141.25,"494,800,000"
62,142.66,2018. 01. 18.,159.49,129.85,142.60,"838,634,000"
63,141.37,2018. 01. 17.,154.29,94.57,144.72,"1,587,920,000"
64,145.30,2018. 01. 16.,187.97,104.29,187.97,"1,664,430,000"
65,187.41,2018. 01. 15.,196.85,147.40,170.10,"1,455,620,000"
66,170.42,2018. 01. 14.,176.83,135.92,140.56,"648,694,000"
67,140.62,2018. 01. 13.,146.51,124.15,124.15,"455,703,000"
68,124.47,2018. 01. 12.,126.55,105.25,109.19,"234,757,000"
69,108.30,2018. 01. 11.,124.33,102.66,123.10,"270,718,000"
70,122.99,2018. 01. 10.,127.26,111.05,127.23,"361,797,000"
71,126.94,2018. 01. 09.,129.87,101.84,102.07,"529,663,000"
72,102.38,2018. 01. 08.,108.60,90.68,102.12,"231,395,000"
73,102.43,2018. 01. 07.,108.52,99.20,101.12,"196,621,000"
74,100.86,2018. 01. 06.,103.13,91.90,95.31,"187,746,000"
75,95.28,2018. 01. 05.,106.24,89.58,98.91,"292,933,000"
76,99.11,2018. 01. 04.,109.20,96.24,104.79,"332,546,000"
77,105.56,2018. 01. 03.,105.56,86.89,90.30,"288,086,000"
78,90.33,2018. 01. 02.,97.01,78.53,78.53,"373,377,000"
79,78.82,2018. 01. 01.,80.69,72.72,76.19,"142,094,000"
80,75.96,2017. 12. 31.,78.01,67.69,72.56,"181,357,000"
81,72.40,2017. 12. 30.,74.54,63.02,74.18,"202,377,000"
82,73.90,2017. 12. 29.,74.82,63.14,65.70,"163,331,000"
83,65.43,2017. 12. 28.,66.94,58.22,66.76,"135,592,000"
84,66.88,2017. 12. 27.,70.29,62.88,65.53,"153,715,000"
85,65.52,2017. 12. 26.,68.80,61.86,66.61,"195,466,000"
86,66.32,2017. 12. 25.,68.37,58.39,60.27,"170,538,000"
87,59.70,2017. 12. 24.,59.97,51.84,59.32,"160,158,000"
88,58.90,2017. 12. 23.,67.75,56.32,56.32,"146,282,000"
89,55.57,2017. 12. 22.,72.28,43.39,71.54,"297,579,000"
90,71.37,2017. 12. 21.,79.04,67.49,76.12,"225,272,000"
91,75.62,2017. 12. 20.,77.50,63.10,71.31,"305,912,000"
92,70.81,2017. 12. 19.,82.10,66.59,77.19,"290,083,000"
93,77.22,2017. 12. 18.,81.06,63.96,68.45,"437,849,000"
94,68.11,2017. 12. 17.,71.72,49.74,49.74,"500,799,000"
95,49.81,2017. 12. 16.,52.26,46.93,48.14,"164,723,000"
96,47.99,2017. 12. 15.,51.24,43.13,50.54,"204,065,000"
97,50.62,2017. 12. 14.,53.65,44.40,44.90,"313,147,000"
98,44.81,2017. 12. 13.,49.07,37.49,40.73,"294,500,000"
99,40.41,2017. 12. 12.,41.28,35.32,36.22,"132,796,000"
100,35.88,2017. 12. 11.,36.57,33.32,33.32,"77,323,800"
101,33.31,2017. 12. 10.,35.79,32.51,35.79,"72,133,600"
102,35.71,2017. 12. 09.,38.98,34.87,35.96,"93,255,300"
103,36.27,2017. 12. 08.,37.38,32.36,34.84,"125,450,000"
104,34.86,2017. 12. 07.,37.26,33.31,35.04,"125,301,000"
105,35.16,2017. 12. 06.,38.85,34.40,38.75,"118,745,000"
106,38.82,2017. 12. 05.,42.79,38.82,41.99,"101,480,000"
107,42.17,2017. 12. 04.,43.00,36.62,36.65,"160,430,000"
108,36.62,2017. 12. 03.,39.52,35.03,35.09,"79,801,700"
109,35.07,2017. 12. 02.,36.61,34.51,35.84,"48,991,700"
110,35.84,2017. 12. 01.,36.23,31.36,32.89,"89,359,700"
111,32.96,2017. 11. 30.,34.98,30.09,32.54,"78,895,100"
112,32.28,2017. 11. 29.,39.44,31.23,37.99,"137,123,000"
113,38.08,2017. 11. 28.,40.13,37.47,40.13,"80,129,000"
114,40.13,2017. 11. 27.,41.91,38.32,38.32,"83,345,900"
115,38.44,2017. 11. 26.,39.20,37.49,38.04,"61,597,700"
116,38.13,2017. 11. 25.,39.86,34.60,34.83,"125,113,000"
117,34.79,2017. 11. 24.,35.70,33.46,34.89,"68,977,700"
118,34.90,2017. 11. 23.,36.29,34.50,35.83,"68,917,800"
119,35.86,2017. 11. 22.,36.98,34.45,34.45,"82,378,800"
120,34.36,2017. 11. 21.,37.16,33.38,36.21,"133,333,000"
121,35.64,2017. 11. 20.,43.14,35.64,39.94,"243,906,000"
122,39.75,2017. 11. 19.,45.45,36.66,43.01,"273,035,000"
123,42.74,2017. 11. 18.,48.09,36.28,39.74,"434,827,000"
124,40.50,2017. 11. 17.,41.08,28.36,28.71,"252,834,000"
125,28.70,2017. 11. 16.,29.93,28.48,29.45,"40,895,700"
126,29.35,2017. 11. 15.,30.59,28.26,29.79,"45,103,700"
127,29.73,2017. 11. 14.,29.96,28.10,28.40,"39,436,300"
128,28.40,2017. 11. 13.,28.97,26.59,27.12,"41,299,400"
129,26.96,2017. 11. 12.,28.45,25.31,28.44,"63,588,200"
130,28.53,2017. 11. 11.,29.93,27.40,28.15,"45,994,100"
131,28.18,2017. 11. 10.,32.44,26.74,31.97,"57,756,900"
132,31.90,2017. 11. 09.,33.02,30.58,30.76,"79,919,300"
133,30.67,2017. 11. 08.,33.81,26.02,26.17,"120,273,000"
134,26.23,2017. 11. 07.,26.52,25.62,26.26,"40,146,900"
135,26.32,2017. 11. 06.,26.81,25.95,26.47,"26,798,400"
136,26.38,2017. 11. 05.,26.72,25.79,26.48,"25,229,700"
137,26.49,2017. 11. 04.,27.74,25.94,26.77,"31,870,600"
138,26.82,2017. 11. 03.,26.90,24.39,24.60,"40,142,100"
139,24.50,2017. 11. 02.,26.75,22.89,26.75,"74,455,200"
140,26.86,2017. 11. 01.,28.44,26.68,28.38,"49,782,800"
141,28.47,2017. 10. 31.,30.44,28.47,28.69,"61,688,400"
142,28.79,2017. 10. 30.,29.49,27.71,27.72,"30,968,500"
143,27.76,2017. 10. 29.,28.61,27.20,27.20,"29,736,500"
144,27.35,2017. 10. 28.,28.99,27.17,28.86,"25,368,200"
145,28.76,2017. 10. 27.,28.88,28.10,28.33,"28,919,000"
146,28.33,2017. 10. 26.,29.39,28.06,28.48,"35,987,900"
147,28.54,2017. 10. 25.,30.11,28.54,30.11,"35,558,400"
148,30.15,2017. 10. 24.,32.72,26.73,27.34,"78,225,600"
149,27.51,2017. 10. 23.,28.65,26.43,28.49,"28,154,800"
150,28.79,2017. 10. 22.,29.48,27.10,27.15,"36,184,100"
151,27.13,2017. 10. 21.,28.28,26.04,27.76,"34,058,900"
152,27.75,2017. 10. 20.,29.50,27.73,28.68,"36,933,700"
153,28.66,2017. 10. 19.,29.96,28.48,29.66,"30,401,400"
154,29.67,2017. 10. 18.,31.78,28.44,31.66,"49,659,700"
155,31.40,2017. 10. 17.,32.55,27.81,28.50,"74,210,000"
156,28.53,2017. 10. 16.,29.07,26.96,27.76,"34,713,200"
157,27.73,2017. 10. 15.,28.47,26.91,27.65,"31,189,200"
158,27.80,2017. 10. 14.,29.45,27.65,29.32,"33,551,100"
159,29.35,2017. 10. 13.,29.87,26.45,27.85,"81,365,000"
160,28.18,2017. 10. 12.,30.36,27.61,30.01,"61,080,400"
161,29.96,2017. 10. 11.,31.23,29.30,29.30,"33,627,700"
162,29.31,2017. 10. 10.,31.20,28.07,29.15,"48,223,600"
163,29.10,2017. 10. 09.,32.79,26.78,32.04,"98,290,300"
164,32.07,2017. 10. 08.,37.23,31.01,35.64,"107,725,000"
165,36.14,2017. 10. 07.,36.15,33.30,33.54,"48,058,800"
166,33.52,2017. 10. 06.,34.32,32.23,32.50,"47,267,100"
167,32.28,2017. 10. 05.,33.31,28.98,31.21,"66,785,000"
168,31.16,2017. 10. 04.,35.03,30.09,33.79,"60,565,900"
169,33.61,2017. 10. 03.,36.79,32.01,36.65,"74,199,600"
170,36.74,2017. 10. 02.,39.01,34.90,35.70,"116,098,000"
171,35.72,2017. 10. 01.,35.83,31.82,34.12,"72,169,500"
172,34.21,2017. 09. 30.,34.24,28.45,28.59,"82,181,600"
173,28.64,2017. 09. 29.,30.41,26.13,30.25,"72,558,300"
174,29.76,2017. 09. 28.,32.69,27.68,31.78,"101,195,000"
175,31.79,2017. 09. 27.,34.03,26.32,26.32,"163,163,000"
176,26.38,2017. 09. 26.,27.30,24.46,26.12,"65,868,600"
177,26.02,2017. 09. 25.,27.08,19.80,19.80,"81,225,500"
178,19.79,2017. 09. 24.,20.43,19.28,20.17,"11,967,200"
179,20.18,2017. 09. 23.,20.59,18.30,18.58,"17,216,800"
180,18.69,2017. 09. 22.,19.32,16.98,17.39,"22,480,200"
181,17.45,2017. 09. 21.,19.82,16.75,19.65,"21,587,400"
182,19.75,2017. 09. 20.,20.47,19.69,19.90,"14,058,200"
183,19.94,2017. 09. 19.,21.71,19.04,20.99,"30,451,900"
184,21.22,2017. 09. 18.,21.38,19.54,19.91,"27,647,600"
185,19.86,2017. 09. 17.,20.64,18.36,20.64,"18,695,100"
186,20.76,2017. 09. 16.,22.98,18.50,18.75,"50,210,000"
187,18.74,2017. 09. 15.,19.12,13.32,15.81,"50,811,700"
188,15.69,2017. 09. 14.,20.75,14.95,20.08,"42,221,500"
189,20.06,2017. 09. 13.,21.29,17.80,20.83,"37,258,400"
190,20.97,2017. 09. 12.,23.60,19.86,21.87,"40,702,300"
191,21.88,2017. 09. 11.,23.97,21.70,22.68,"27,835,300"
192,22.75,2017. 09. 10.,23.64,19.37,21.76,"54,002,500"
193,21.96,2017. 09. 09.,24.63,21.55,24.63,"47,199,500"
194,24.86,2017. 09. 08.,30.59,22.41,30.59,"112,252,000"
195,30.78,2017. 09. 07.,33.55,20.54,21.30,"214,001,000"
196,21.36,2017. 09. 06.,24.32,20.30,22.97,"77,746,300"
197,22.80,2017. 09. 05.,23.85,18.93,21.88,"91,402,300"
198,21.83,2017. 09. 04.,30.44,17.40,30.44,"189,917,000"
199,30.32,2017. 09. 03.,32.65,28.58,31.77,"43,232,300"
200,31.72,2017. 09. 02.,34.81,28.55,31.69,"92,722,600"
201,32.01,2017. 09. 01.,33.57,28.87,33.17,"75,418,900"
202,33.16,2017. 08. 31.,35.09,32.60,32.93,"49,957,300"
203,33.10,2017. 08. 30.,35.84,29.71,33.48,"97,289,600"
204,33.66,2017. 08. 29.,38.46,30.69,38.46,"168,534,000"
205,38.45,2017. 08. 28.,40.31,37.38,40.23,"41,401,000"
206,40.09,2017. 08. 27.,41.23,37.42,38.58,"50,649,600"
207,38.59,2017. 08. 26.,40.52,37.70,40.31,"41,017,800"
208,40.30,2017. 08. 25.,42.26,39.78,41.96,"47,772,200"
209,42.05,2017. 08. 24.,42.13,39.31,39.92,"63,875,500"
210,40.00,2017. 08. 23.,44.03,35.25,35.83,"131,763,000"
211,35.85,2017. 08. 22.,36.17,31.60,35.16,"68,265,300"
212,35.30,2017. 08. 21.,38.28,34.15,38.04,"85,955,000"
213,38.19,2017. 08. 20.,40.65,38.16,39.63,"85,862,200"
214,39.97,2017. 08. 19.,42.22,35.40,38.86,"168,358,000"
215,38.85,2017. 08. 18.,41.16,31.32,40.85,"209,845,000"
216,40.69,2017. 08. 17.,46.34,38.91,45.72,"191,410,000"
217,45.54,2017. 08. 16.,51.24,44.69,46.98,"170,273,000"
218,47.49,2017. 08. 15.,47.99,39.52,47.50,"262,801,000"
219,47.43,2017. 08. 14.,52.02,44.79,47.63,"343,705,000"
220,46.65,2017. 08. 13.,52.63,35.32,36.86,"448,654,000"
221,36.61,2017. 08. 12.,37.37,30.45,33.16,"177,772,000"
222,33.50,2017. 08. 11.,39.13,27.58,36.32,"382,070,000"
223,36.18,2017. 08. 10.,38.44,21.36,21.68,"360,125,000"
224,21.75,2017. 08. 09.,21.94,17.46,18.34,"116,795,000"
225,18.27,2017. 08. 08.,19.34,15.59,18.73,"124,589,000"
226,18.68,2017. 08. 07.,20.24,14.36,15.20,"166,514,000"
227,15.21,2017. 08. 06.,16.19,13.42,14.17,"81,450,800"
228,14.02,2017. 08. 05.,14.95,10.24,10.39,"82,680,400"
229,10.43,2017. 08. 04.,11.22,9.97,10.84,"56,285,500"
230,10.67,2017. 08. 03.,10.70,8.06,8.19,"49,848,800"
231,8.11,2017. 08. 02.,8.30,7.71,7.85,"17,559,000"
232,7.86,2017. 08. 01.,8.20,6.96,7.36,"18,527,900"
233,7.33,2017. 07. 31.,7.43,7.02,7.16,"10,856,600"
234,7.15,2017. 07. 30.,7.30,6.94,7.27,"9,006,030"
235,7.26,2017. 07. 29.,7.46,6.76,7.09,"10,518,400"
236,7.09,2017. 07. 28.,7.88,6.93,7.75,"15,725,800"
237,7.72,2017. 07. 27.,7.94,7.13,7.22,"15,251,100"
238,7.17,2017. 07. 26.,7.59,6.58,7.33,"16,765,600"
239,7.35,2017. 07. 25.,8.48,6.88,8.48,"19,480,400"
240,8.46,2017. 07. 24.,8.81,8.19,8.61,"21,283,700"
241,8.57,2017. 07. 23.,8.93,7.76,8.64,"29,915,100"
242,8.62,2017. 07. 22.,9.12,7.31,7.39,"32,890,800"
243,7.42,2017. 07. 21.,7.97,7.03,7.24,"21,298,000"
244,7.21,2017. 07. 20.,7.47,5.89,5.89,"25,476,100"
245,5.88,2017. 07. 19.,6.23,5.65,6.04,"14,255,500"
246,6.02,2017. 07. 18.,6.29,5.51,5.77,"18,101,700"
247,5.77,2017. 07. 17.,5.85,5.03,5.06,"15,013,000"
248,5.04,2017. 07. 16.,5.27,4.83,5.03,"9,498,420"
249,5.03,2017. 07. 15.,5.55,4.98,5.55,"11,294,200"
250,5.54,2017. 07. 14.,6.29,5.42,6.27,"12,351,000"
251,6.29,2017. 07. 13.,6.95,5.91,6.68,"17,824,000"
252,6.63,2017. 07. 12.,6.69,5.07,5.31,"23,337,300"
253,5.40,2017. 07. 11.,6.11,4.83,5.93,"20,182,900"
254,6.03,2017. 07. 10.,6.96,5.58,6.91,"11,395,300"
255,6.90,2017. 07. 09.,7.62,6.87,7.40,"10,422,500"
256,7.45,2017. 07. 08.,7.63,5.91,6.79,"24,138,500"
257,6.77,2017. 07. 07.,7.89,6.74,7.83,"16,409,500"
258,7.84,2017. 07. 06.,8.34,7.69,7.98,"17,932,500"
259,8.03,2017. 07. 05.,8.66,7.23,7.77,"29,368,100"
260,7.78,2017. 07. 04.,8.49,7.77,8.22,"15,781,600"
261,8.22,2017. 07. 03.,8.48,7.52,8.06,"28,820,400"
262,8.10,2017. 07. 02.,8.51,6.75,7.96,"47,478,700"
263,7.95,2017. 07. 01.,9.24,7.74,8.77,"33,128,400"
264,8.73,2017. 06. 30.,10.00,8.60,9.72,"43,355,500"
265,9.77,2017. 06. 29.,10.07,7.91,8.34,"77,050,000"
266,8.38,2017. 06. 28.,8.69,6.49,6.96,"72,982,300"
267,6.83,2017. 06. 27.,7.26,5.09,5.35,"71,029,700"
268,5.53,2017. 06. 26.,6.22,4.42,5.95,"27,615,900"
269,5.95,2017. 06. 25.,6.46,5.66,6.29,"24,890,900"
270,6.30,2017. 06. 24.,7.11,6.25,6.87,"33,359,500"
271,6.84,2017. 06. 23.,7.43,5.78,6.92,"67,033,300"
272,6.94,2017. 06. 22.,10.51,6.90,10.16,"115,249,000"
