,close,date,high,low,open,volume
0,13.38,2018. 03. 21.,14.14,13.15,13.61,"23,682,800"
1,13.63,2018. 03. 20.,14.11,12.43,12.89,"26,259,400"
2,12.74,2018. 03. 19.,13.07,11.93,12.26,"25,454,300"
3,12.25,2018. 03. 18.,12.37,10.19,12.25,"26,947,100"
4,12.17,2018. 03. 17.,13.18,11.88,13.12,"20,557,200"
5,13.10,2018. 03. 16.,14.30,12.34,13.23,"30,103,400"
6,13.35,2018. 03. 15.,13.63,10.60,11.73,"35,374,200"
7,11.73,2018. 03. 14.,14.26,11.35,14.01,"22,923,900"
8,14.03,2018. 03. 13.,14.66,13.63,14.10,"16,983,600"
9,14.16,2018. 03. 12.,15.20,13.86,14.84,"21,335,400"
10,14.92,2018. 03. 11.,15.10,13.59,14.16,"20,241,700"
11,14.20,2018. 03. 10.,15.80,14.13,15.44,"17,287,800"
12,15.49,2018. 03. 09.,15.62,13.82,14.93,"30,244,000"
13,15.07,2018. 03. 08.,17.40,14.82,15.59,"36,030,300"
14,15.62,2018. 03. 07.,17.40,14.61,16.83,"34,286,700"
15,16.90,2018. 03. 06.,18.42,16.42,18.42,"27,948,900"
16,18.46,2018. 03. 05.,19.04,18.41,19.00,"29,052,100"
17,18.92,2018. 03. 04.,18.95,18.20,18.90,"23,813,000"
18,18.87,2018. 03. 03.,19.53,18.55,19.31,"28,552,100"
19,19.21,2018. 03. 02.,20.33,18.87,20.08,"34,726,800"
20,20.12,2018. 03. 01.,21.43,17.76,18.34,"68,475,900"
21,18.34,2018. 02. 28.,20.23,18.34,20.09,"38,836,200"
22,20.12,2018. 02. 27.,20.73,19.64,20.69,"40,475,100"
23,20.65,2018. 02. 26.,21.25,19.35,19.95,"43,196,600"
24,20.01,2018. 02. 25.,20.90,19.38,20.81,"38,564,100"
25,20.82,2018. 02. 24.,23.01,20.08,22.48,"49,191,700"
26,22.60,2018. 02. 23.,23.52,20.50,21.39,"67,264,300"
27,21.48,2018. 02. 22.,24.33,20.51,22.36,"85,276,200"
28,22.41,2018. 02. 21.,26.26,21.87,26.06,"115,332,000"
29,26.19,2018. 02. 20.,32.41,25.86,30.08,"246,763,000"
30,30.37,2018. 02. 19.,30.86,29.30,29.69,"118,805,000"
31,29.69,2018. 02. 18.,33.22,28.45,33.22,"120,072,000"
32,33.22,2018. 02. 17.,35.87,31.53,32.05,"160,432,000"
33,32.01,2018. 02. 16.,32.42,30.98,32.00,"72,607,000"
34,31.37,2018. 02. 15.,31.97,28.15,28.30,"95,799,000"
35,28.28,2018. 02. 14.,28.66,25.96,25.96,"68,051,000"
36,26.00,2018. 02. 13.,28.32,25.57,28.08,"70,524,500"
37,28.12,2018. 02. 12.,28.83,25.51,25.52,"58,563,000"
38,25.28,2018. 02. 11.,27.35,23.36,27.35,"58,193,200"
39,27.26,2018. 02. 10.,30.87,25.15,27.36,"105,683,000"
40,27.25,2018. 02. 09.,27.28,22.07,23.08,"84,338,000"
41,23.09,2018. 02. 08.,23.83,18.24,18.24,"83,927,600"
42,18.31,2018. 02. 07.,20.94,16.45,18.06,"44,932,000"
43,18.26,2018. 02. 06.,18.34,11.97,15.20,"55,712,200"
44,15.13,2018. 02. 05.,20.43,14.46,19.72,"45,445,800"
45,20.01,2018. 02. 04.,23.20,18.85,23.15,"34,650,700"
46,23.08,2018. 02. 03.,23.84,19.51,21.60,"48,285,400"
47,21.41,2018. 02. 02.,22.25,16.00,22.25,"75,701,400"
48,22.34,2018. 02. 01.,26.46,20.65,26.37,"87,605,500"
49,26.34,2018. 01. 31.,35.26,20.58,21.75,"309,340,000"
50,21.71,2018. 01. 30.,23.47,20.88,22.58,"50,405,900"
51,22.55,2018. 01. 29.,23.55,22.30,23.28,"34,448,300"
52,23.29,2018. 01. 28.,24.11,23.27,23.33,"37,791,200"
53,23.25,2018. 01. 27.,23.60,20.75,21.36,"55,110,400"
54,21.40,2018. 01. 26.,24.20,19.20,22.56,"83,297,100"
55,22.65,2018. 01. 25.,22.89,21.41,22.47,"40,204,100"
56,22.16,2018. 01. 24.,22.85,21.30,21.88,"44,024,700"
57,21.82,2018. 01. 23.,23.10,19.91,21.33,"68,285,400"
58,21.39,2018. 01. 22.,23.05,19.53,22.31,"46,743,700"
59,22.12,2018. 01. 21.,25.55,21.11,25.43,"48,303,200"
60,25.51,2018. 01. 20.,26.46,23.27,23.27,"60,581,300"
61,23.04,2018. 01. 19.,23.98,21.51,22.85,"59,753,700"
62,23.03,2018. 01. 18.,24.57,21.46,22.30,"68,609,200"
63,22.31,2018. 01. 17.,24.56,15.27,21.10,"106,703,000"
64,21.16,2018. 01. 16.,27.15,16.02,26.99,"123,699,000"
65,26.91,2018. 01. 15.,30.34,26.91,27.55,"87,151,200"
66,27.72,2018. 01. 14.,30.09,26.53,29.33,"51,588,000"
67,29.34,2018. 01. 13.,30.78,28.93,29.38,"57,475,700"
68,29.43,2018. 01. 12.,31.14,24.65,25.39,"94,674,000"
69,25.26,2018. 01. 11.,29.08,23.43,28.84,"82,270,300"
70,29.19,2018. 01. 10.,30.09,26.40,29.96,"96,825,200"
71,29.91,2018. 01. 09.,33.32,29.69,31.20,"87,492,500"
72,31.30,2018. 01. 08.,34.36,27.70,33.59,"142,590,000"
73,34.11,2018. 01. 07.,39.31,31.13,31.13,"209,374,000"
74,31.24,2018. 01. 06.,32.14,24.50,24.68,"200,650,000"
75,24.16,2018. 01. 05.,29.53,20.97,21.40,"187,694,000"
76,21.46,2018. 01. 04.,24.03,20.18,21.15,"109,219,000"
77,21.00,2018. 01. 03.,22.03,20.40,21.94,"79,068,900"
78,21.95,2018. 01. 02.,22.53,20.70,21.16,"72,049,200"
79,21.13,2018. 01. 01.,21.57,19.66,20.68,"46,809,500"
80,20.41,2017. 12. 31.,21.82,18.51,19.00,"64,758,700"
81,19.43,2017. 12. 30.,22.57,18.17,22.57,"73,691,700"
82,22.75,2017. 12. 29.,23.55,21.81,23.24,"79,199,000"
83,23.05,2017. 12. 28.,23.98,21.54,23.94,"68,268,900"
84,24.02,2017. 12. 27.,25.26,23.17,24.83,"77,179,500"
85,25.26,2017. 12. 26.,27.38,22.85,23.89,"145,958,000"
86,23.86,2017. 12. 25.,24.09,19.13,20.29,"106,194,000"
87,20.02,2017. 12. 24.,21.01,17.22,21.01,"65,224,400"
88,20.71,2017. 12. 23.,22.79,18.99,19.61,"90,698,800"
89,19.50,2017. 12. 22.,24.44,14.72,24.18,"177,588,000"
90,24.17,2017. 12. 21.,27.36,19.33,19.62,"201,110,000"
91,19.57,2017. 12. 20.,20.39,15.37,16.82,"115,660,000"
92,16.81,2017. 12. 19.,18.76,15.80,17.01,"102,730,000"
93,17.02,2017. 12. 18.,18.12,13.01,13.50,"149,703,000"
94,13.43,2017. 12. 17.,14.55,10.38,10.51,"128,034,000"
95,10.48,2017. 12. 16.,10.65,10.04,10.18,"45,189,500"
96,10.22,2017. 12. 15.,11.18,9.56,10.77,"60,658,700"
97,10.72,2017. 12. 14.,11.12,9.53,9.54,"68,330,600"
98,9.51,2017. 12. 13.,10.21,8.62,9.40,"53,217,400"
99,9.35,2017. 12. 12.,9.36,8.19,8.20,"41,474,000"
100,8.17,2017. 12. 11.,8.54,7.84,7.94,"28,711,700"
101,7.94,2017. 12. 10.,8.44,7.51,8.23,"28,777,900"
102,8.21,2017. 12. 09.,8.73,7.91,8.05,"30,708,500"
103,8.06,2017. 12. 08.,8.63,7.00,7.39,"40,878,700"
104,7.36,2017. 12. 07.,8.95,7.36,8.58,"53,831,400"
105,8.49,2017. 12. 06.,9.94,8.35,9.82,"52,262,500"
106,9.94,2017. 12. 05.,10.19,8.51,8.83,"69,110,300"
107,8.77,2017. 12. 04.,8.86,7.66,7.75,"39,137,100"
108,7.74,2017. 12. 03.,8.31,7.38,7.72,"22,047,600"
109,7.70,2017. 12. 02.,7.90,7.52,7.72,"18,663,400"
110,7.73,2017. 12. 01.,7.95,7.12,7.48,"24,098,300"
111,7.50,2017. 11. 30.,7.55,6.70,7.00,"25,251,200"
112,6.90,2017. 11. 29.,8.03,6.72,7.83,"34,207,700"
113,7.79,2017. 11. 28.,8.35,7.79,7.91,"26,685,400"
114,7.89,2017. 11. 27.,8.06,7.49,7.49,"29,071,700"
115,7.51,2017. 11. 26.,8.09,7.47,8.03,"30,757,600"
116,8.04,2017. 11. 25.,8.49,7.88,7.88,"28,727,000"
117,7.89,2017. 11. 24.,8.12,7.36,7.40,"33,888,100"
118,7.49,2017. 11. 23.,8.83,7.38,8.66,"59,098,700"
119,8.57,2017. 11. 22.,10.70,8.01,9.68,"106,176,000"
120,9.68,2017. 11. 21.,10.16,9.25,9.74,"26,816,700"
121,9.77,2017. 11. 20.,10.22,9.54,9.72,"26,170,000"
122,9.74,2017. 11. 19.,10.26,9.13,9.25,"39,171,200"
123,9.28,2017. 11. 18.,9.53,7.96,8.34,"28,695,700"
124,8.28,2017. 11. 17.,9.58,8.02,8.37,"47,083,900"
125,8.41,2017. 11. 16.,11.15,8.41,8.49,"140,758,000"
