,close,date,high,low,open,volume
0,2.76,2018. 03. 21.,2.97,2.71,2.86,"1,867,640"
1,2.85,2018. 03. 20.,2.92,2.58,2.76,"2,436,060"
2,2.75,2018. 03. 19.,2.88,2.37,2.42,"3,362,100"
3,2.43,2018. 03. 18.,2.52,2.02,2.52,"2,976,970"
4,2.53,2018. 03. 17.,2.84,2.48,2.84,"1,025,370"
5,2.83,2018. 03. 16.,3.13,2.78,3.13,"3,355,380"
6,2.84,2018. 03. 15.,2.93,2.63,2.84,"1,529,390"
7,2.84,2018. 03. 14.,3.57,2.78,3.45,"2,258,130"
8,3.45,2018. 03. 13.,3.59,3.23,3.26,"2,640,490"
9,3.27,2018. 03. 12.,3.58,3.13,3.28,"2,119,140"
10,3.29,2018. 03. 11.,3.30,2.98,3.07,"996,603"
11,3.09,2018. 03. 10.,3.37,3.06,3.25,"1,060,780"
12,3.26,2018. 03. 09.,3.29,2.86,3.25,"1,226,940"
13,3.28,2018. 03. 08.,3.60,3.22,3.49,"1,437,370"
14,3.50,2018. 03. 07.,3.95,3.22,3.75,"2,534,420"
15,3.75,2018. 03. 06.,4.25,3.69,4.05,"3,037,090"
16,4.07,2018. 03. 05.,4.19,3.97,4.17,"2,508,350"
17,4.20,2018. 03. 04.,4.41,4.05,4.41,"2,644,750"
18,4.42,2018. 03. 03.,4.73,3.99,3.99,"11,713,200"
19,4.01,2018. 03. 02.,4.24,3.66,3.70,"4,826,680"
20,3.70,2018. 03. 01.,3.80,3.50,3.60,"2,309,910"
21,3.60,2018. 02. 28.,3.86,3.51,3.81,"2,011,650"
22,3.81,2018. 02. 27.,3.96,3.71,3.78,"2,417,360"
23,3.78,2018. 02. 26.,3.88,3.67,3.73,"2,098,460"
24,3.71,2018. 02. 25.,3.76,3.57,3.69,"1,212,330"
25,3.66,2018. 02. 24.,4.10,3.53,4.00,"1,508,880"
26,3.99,2018. 02. 23.,4.04,3.70,3.77,"2,478,910"
27,3.78,2018. 02. 22.,4.23,3.61,4.17,"1,720,080"
28,4.21,2018. 02. 21.,4.36,4.01,4.25,"3,060,810"
29,4.22,2018. 02. 20.,4.74,4.19,4.72,"4,660,170"
30,4.71,2018. 02. 19.,4.80,4.61,4.63,"3,288,740"
31,4.67,2018. 02. 18.,5.13,4.53,5.09,"3,792,090"
32,5.06,2018. 02. 17.,5.24,4.86,4.92,"7,697,380"
33,4.91,2018. 02. 16.,5.03,4.74,5.03,"3,728,800"
34,5.07,2018. 02. 15.,5.09,4.47,4.49,"11,593,800"
35,4.48,2018. 02. 14.,4.50,4.08,4.15,"4,680,770"
36,4.16,2018. 02. 13.,4.17,3.93,4.10,"3,751,020"
37,4.09,2018. 02. 12.,4.18,3.84,3.85,"1,926,800"
38,3.83,2018. 02. 11.,4.14,3.61,4.14,"2,183,820"
39,4.11,2018. 02. 10.,4.72,3.83,4.31,"5,238,780"
40,4.33,2018. 02. 09.,4.38,3.72,3.86,"8,354,370"
