,close,date,high,low,open,volume
0,9.98,2018. 03. 21.,11.04,9.44,9.66,"13,945,800"
1,9.63,2018. 03. 20.,9.82,8.53,8.85,"12,259,800"
2,8.81,2018. 03. 19.,9.19,8.30,8.68,"9,804,430"
3,8.65,2018. 03. 18.,8.91,6.65,8.86,"10,712,700"
4,8.88,2018. 03. 17.,9.90,8.79,9.83,"9,337,750"
5,9.84,2018. 03. 16.,10.98,9.33,10.40,"11,627,400"
6,10.38,2018. 03. 15.,10.46,8.92,9.68,"8,666,500"
7,9.70,2018. 03. 14.,11.79,9.36,11.41,"2,199,010"
8,11.45,2018. 03. 13.,12.34,11.26,11.85,"2,210,290"
9,11.88,2018. 03. 12.,13.44,11.30,12.73,"3,715,790"
10,12.71,2018. 03. 11.,13.06,10.90,11.34,"3,499,730"
11,11.38,2018. 03. 10.,12.87,11.08,11.93,"3,596,990"
12,11.97,2018. 03. 09.,12.07,9.35,11.82,"3,621,810"
13,11.86,2018. 03. 08.,13.34,11.52,13.05,"3,001,220"
14,13.09,2018. 03. 07.,15.72,11.85,15.28,"6,447,580"
15,15.28,2018. 03. 06.,18.98,14.88,15.87,"15,203,600"
16,15.95,2018. 03. 05.,16.58,15.92,16.44,"3,684,860"
17,16.55,2018. 03. 04.,17.01,15.70,17.01,"4,977,800"
18,17.08,2018. 03. 03.,18.59,15.32,15.64,"11,323,300"
19,15.56,2018. 03. 02.,16.01,14.92,16.01,"4,074,000"
20,15.96,2018. 03. 01.,17.79,15.43,16.13,"14,257,000"
21,16.05,2018. 02. 28.,20.06,14.02,14.11,"39,374,500"
22,14.09,2018. 02. 27.,15.00,13.73,13.94,"3,494,090"
23,13.93,2018. 02. 26.,14.95,13.39,13.67,"4,307,770"
24,13.66,2018. 02. 25.,14.99,12.92,13.11,"5,732,600"
25,13.14,2018. 02. 24.,14.53,12.67,14.27,"2,625,070"
26,14.29,2018. 02. 23.,14.65,12.80,13.33,"3,479,680"
27,13.31,2018. 02. 22.,15.80,13.13,15.17,"3,096,320"
28,15.02,2018. 02. 21.,17.63,14.42,15.37,"7,882,850"
29,15.59,2018. 02. 20.,18.67,15.59,18.39,"7,469,010"
30,18.42,2018. 02. 19.,19.81,16.14,16.17,"19,410,400"
31,16.18,2018. 02. 18.,17.75,15.51,17.72,"5,277,620"
32,17.75,2018. 02. 17.,19.04,17.31,17.94,"8,966,690"
33,18.07,2018. 02. 16.,19.49,16.45,18.61,"21,028,200"
34,18.56,2018. 02. 15.,22.27,14.09,15.17,"83,055,100"
35,14.86,2018. 02. 14.,14.86,11.49,11.49,"4,152,390"
36,11.50,2018. 02. 13.,13.65,11.30,13.55,"1,737,860"
37,13.59,2018. 02. 12.,13.71,10.88,10.88,"2,909,730"
38,10.82,2018. 02. 11.,12.04,10.32,11.70,"2,325,390"
39,11.76,2018. 02. 10.,14.07,11.02,13.81,"2,172,730"
40,13.80,2018. 02. 09.,13.89,11.05,11.54,"256,549"
41,11.52,2018. 02. 08.,11.96,10.43,10.49,"3,217,800"
42,10.53,2018. 02. 07.,12.92,9.77,11.98,"3,084,850"
43,12.01,2018. 02. 06.,12.15,6.93,8.86,"3,613,470"
44,8.64,2018. 02. 05.,12.12,7.83,11.88,"2,505,870"
45,11.99,2018. 02. 04.,14.32,11.07,14.07,"2,230,170"
46,14.07,2018. 02. 03.,14.56,11.79,12.98,"2,578,680"
47,12.89,2018. 02. 02.,14.54,10.29,14.53,"4,566,820"
48,14.42,2018. 02. 01.,18.04,13.09,17.16,"4,344,220"
49,17.16,2018. 01. 31.,17.38,15.44,16.35,"4,591,030"
50,16.32,2018. 01. 30.,19.26,15.51,19.25,"3,546,130"
51,19.28,2018. 01. 29.,20.95,18.91,20.62,"3,493,170"
52,20.71,2018. 01. 28.,24.03,20.54,20.94,"11,389,400"
53,20.85,2018. 01. 27.,21.77,19.42,19.95,"4,554,200"
54,19.98,2018. 01. 26.,21.55,18.48,20.67,"4,449,880"
55,20.77,2018. 01. 25.,22.88,20.63,21.98,"4,307,440"
56,21.47,2018. 01. 24.,24.48,20.44,21.09,"16,784,500"
57,21.06,2018. 01. 23.,22.71,19.40,22.17,"5,872,280"
58,22.26,2018. 01. 22.,26.32,20.00,25.84,"7,241,140"
59,25.14,2018. 01. 21.,31.19,23.77,30.94,"9,588,240"
60,31.22,2018. 01. 20.,31.80,26.96,27.25,"16,059,900"
61,27.00,2018. 01. 19.,29.67,25.14,26.04,"12,536,700"
62,26.37,2018. 01. 18.,30.86,25.36,26.37,"27,568,100"
63,26.53,2018. 01. 17.,33.87,22.32,23.40,"93,353,900"
64,23.53,2018. 01. 16.,31.24,14.17,22.13,"76,247,800"
65,22.09,2018. 01. 15.,28.92,22.09,27.65,"10,330,000"
66,27.78,2018. 01. 14.,32.55,24.63,32.55,"18,080,500"
67,32.64,2018. 01. 13.,37.43,29.65,36.80,"24,524,700"
68,36.82,2018. 01. 12.,41.63,28.54,30.13,"34,940,300"
69,29.94,2018. 01. 11.,39.84,27.58,38.28,"35,328,800"
70,38.72,2018. 01. 10.,56.50,36.28,45.34,"91,383,300"
71,44.47,2018. 01. 09.,64.87,40.38,44.81,"222,014,000"
72,44.68,2018. 01. 08.,51.03,23.32,23.98,"310,931,000"
73,25.09,2018. 01. 07.,31.38,17.44,22.15,"103,923,000"
74,22.86,2018. 01. 06.,28.38,7.62,7.75,"72,246,800"
