,close,date,high,low,open,volume
0,0.290294,2018. 03. 21.,0.314733,0.285323,0.309843,"104,430,000"
1,0.310745,2018. 03. 20.,0.344168,0.278131,0.294834,"323,806,000"
2,0.301993,2018. 03. 19.,0.314138,0.275261,0.287236,"120,826,000"
3,0.281759,2018. 03. 18.,0.285960,0.224753,0.283261,"72,757,100"
4,0.281779,2018. 03. 17.,0.340714,0.279494,0.340714,"55,729,900"
5,0.338381,2018. 03. 16.,0.386193,0.336487,0.381054,"47,704,200"
6,0.376528,2018. 03. 15.,0.427301,0.338700,0.420145,"96,351,900"
7,0.399253,2018. 03. 14.,0.524337,0.391035,0.472692,"164,630,000"
8,0.465787,2018. 03. 13.,0.477692,0.390232,0.390232,"144,069,000"
9,0.390672,2018. 03. 12.,0.412719,0.345692,0.350350,"90,235,500"
10,0.350379,2018. 03. 11.,0.361351,0.334325,0.340915,"29,528,800"
11,0.341924,2018. 03. 10.,0.357122,0.337643,0.338757,"24,086,700"
12,0.338070,2018. 03. 09.,0.363011,0.320117,0.340783,"57,774,800"
13,0.341636,2018. 03. 08.,0.360421,0.283055,0.296244,"65,751,000"
14,0.297047,2018. 03. 07.,0.343410,0.286299,0.338929,"24,605,000"
15,0.339163,2018. 03. 06.,0.358341,0.334087,0.352065,"26,655,100"
16,0.353482,2018. 03. 05.,0.374990,0.336002,0.354704,"63,880,400"
17,0.356651,2018. 03. 04.,0.377368,0.351159,0.377368,"49,838,900"
18,0.377967,2018. 03. 03.,0.405506,0.374320,0.394581,"35,009,700"
19,0.395159,2018. 03. 02.,0.423794,0.393694,0.418319,"17,893,800"
20,0.416245,2018. 03. 01.,0.416245,0.392158,0.399489,"19,529,000"
21,0.401794,2018. 02. 28.,0.425237,0.399354,0.400721,"27,179,700"
22,0.401762,2018. 02. 27.,0.405143,0.393397,0.403094,"12,956,100"
23,0.402877,2018. 02. 26.,0.406701,0.385481,0.398861,"17,511,200"
24,0.398644,2018. 02. 25.,0.406462,0.380739,0.405040,"18,213,400"
25,0.406426,2018. 02. 24.,0.447432,0.398284,0.438945,"19,614,000"
26,0.439576,2018. 02. 23.,0.449053,0.417528,0.428424,"24,689,500"
27,0.432245,2018. 02. 22.,0.475640,0.415672,0.463822,"26,603,200"
28,0.464439,2018. 02. 21.,0.510921,0.458362,0.482148,"70,518,000"
29,0.484397,2018. 02. 20.,0.529133,0.481098,0.529133,"66,039,700"
30,0.529261,2018. 02. 19.,0.537727,0.518834,0.528994,"91,007,400"
31,0.530407,2018. 02. 18.,0.595298,0.527599,0.595298,"95,781,300"
32,0.598880,2018. 02. 17.,0.602952,0.560204,0.565686,"147,788,000"
33,0.568887,2018. 02. 16.,0.598202,0.548458,0.560086,"90,028,500"
34,0.561359,2018. 02. 15.,0.588881,0.544115,0.569045,"67,295,600"
35,0.570005,2018. 02. 14.,0.570553,0.528626,0.531920,"73,477,500"
36,0.533186,2018. 02. 13.,0.567745,0.526820,0.560197,"36,379,100"
37,0.557894,2018. 02. 12.,0.561441,0.530871,0.532219,"22,479,700"
38,0.528640,2018. 02. 11.,0.589823,0.514947,0.589823,"28,515,100"
39,0.590511,2018. 02. 10.,0.644920,0.557530,0.598384,"74,166,200"
40,0.590486,2018. 02. 09.,0.590486,0.517372,0.544268,"60,340,000"
41,0.543094,2018. 02. 08.,0.594279,0.525279,0.536245,"42,640,900"
42,0.536718,2018. 02. 07.,0.617025,0.521970,0.582114,"59,231,300"
43,0.584200,2018. 02. 06.,0.584200,0.397361,0.455961,"50,311,400"
44,0.449672,2018. 02. 05.,0.559763,0.440340,0.548980,"28,590,400"
45,0.550870,2018. 02. 04.,0.664819,0.536007,0.627271,"41,394,700"
46,0.628795,2018. 02. 03.,0.652762,0.512837,0.584534,"42,520,900"
47,0.582652,2018. 02. 02.,0.621158,0.440361,0.613639,"54,511,900"
48,0.618265,2018. 02. 01.,0.804491,0.614392,0.791554,"46,639,300"
49,0.779857,2018. 01. 31.,0.787938,0.737936,0.785675,"50,105,100"
50,0.776491,2018. 01. 30.,0.935732,0.776117,0.935732,"47,194,000"
51,0.935431,2018. 01. 29.,1.03,0.923629,1.03,"47,381,700"
52,1.03,2018. 01. 28.,1.06,1.01,1.06,"83,612,400"
53,1.06,2018. 01. 27.,1.11,0.817192,0.843234,"237,529,000"
54,0.839974,2018. 01. 26.,1.02,0.765609,0.944931,"174,749,000"
55,0.949100,2018. 01. 25.,1.00,0.924831,0.973386,"57,845,600"
56,0.963750,2018. 01. 24.,0.994965,0.907137,0.947215,"57,975,100"
57,0.942383,2018. 01. 23.,1.01,0.877437,0.987091,"67,245,800"
58,0.991465,2018. 01. 22.,1.10,0.899927,1.08,"73,947,400"
