,close,date,high,low,open,volume
0,1.37,2018. 03. 21.,1.49,1.34,1.45,"57,554,800"
1,1.44,2018. 03. 20.,1.52,1.30,1.33,"67,039,500"
2,1.33,2018. 03. 19.,1.34,1.19,1.24,"55,966,600"
3,1.23,2018. 03. 18.,1.29,1.06,1.14,"111,700,000"
4,1.14,2018. 03. 17.,1.15,1.07,1.10,"38,853,100"
5,1.10,2018. 03. 16.,1.15,1.03,1.10,"29,977,700"
6,1.09,2018. 03. 15.,1.14,1.04,1.12,"43,235,400"
7,1.12,2018. 03. 14.,1.37,1.11,1.31,"45,727,000"
8,1.31,2018. 03. 13.,1.35,1.29,1.34,"22,675,600"
9,1.34,2018. 03. 12.,1.42,1.28,1.39,"27,739,400"
10,1.39,2018. 03. 11.,1.43,1.28,1.31,"31,315,700"
11,1.31,2018. 03. 10.,1.47,1.29,1.40,"31,847,500"
12,1.39,2018. 03. 09.,1.41,1.20,1.40,"58,591,300"
13,1.40,2018. 03. 08.,1.55,1.39,1.53,"35,024,800"
14,1.53,2018. 03. 07.,1.71,1.38,1.70,"68,445,500"
15,1.70,2018. 03. 06.,1.89,1.66,1.87,"61,796,200"
16,1.88,2018. 03. 05.,1.90,1.86,1.90,"24,413,600"
17,1.89,2018. 03. 04.,1.91,1.81,1.86,"28,452,300"
18,1.86,2018. 03. 03.,1.96,1.85,1.91,"25,861,200"
19,1.92,2018. 03. 02.,2.01,1.86,1.98,"27,602,600"
20,1.97,2018. 03. 01.,2.01,1.84,1.85,"41,523,600"
21,1.86,2018. 02. 28.,2.02,1.85,1.97,"39,190,300"
22,1.97,2018. 02. 27.,2.08,1.82,1.88,"63,311,700"
23,1.87,2018. 02. 26.,1.90,1.77,1.82,"43,478,500"
24,1.82,2018. 02. 25.,1.98,1.75,1.77,"103,799,000"
25,1.78,2018. 02. 24.,1.80,1.65,1.75,"41,594,100"
26,1.75,2018. 02. 23.,1.81,1.58,1.61,"39,323,100"
27,1.62,2018. 02. 22.,1.86,1.58,1.75,"53,125,800"
28,1.76,2018. 02. 21.,1.96,1.74,1.90,"50,765,900"
29,1.91,2018. 02. 20.,2.12,1.88,2.09,"49,930,400"
30,2.09,2018. 02. 19.,2.14,1.99,1.99,"32,581,400"
31,1.98,2018. 02. 18.,2.21,1.98,2.20,"43,653,800"
32,2.20,2018. 02. 17.,2.21,2.08,2.10,"42,149,700"
33,2.10,2018. 02. 16.,2.18,2.00,2.12,"44,770,200"
34,2.13,2018. 02. 15.,2.17,2.00,2.03,"65,315,300"
35,2.03,2018. 02. 14.,2.03,1.79,1.82,"53,007,600"
