,close,date,high,low,open,volume
0,0.708028,2018. 03. 21.,0.714579,0.561369,0.562045,"6,606,090"
1,0.560886,2018. 03. 20.,0.567339,0.509188,0.536309,"4,735,230"
2,0.532357,2018. 03. 19.,0.539754,0.502130,0.524604,"3,722,740"
3,0.522110,2018. 03. 18.,0.522110,0.420541,0.498544,"5,473,090"
4,0.498721,2018. 03. 17.,0.561036,0.496233,0.561036,"3,823,890"
5,0.560338,2018. 03. 16.,0.585953,0.554191,0.580618,"3,645,100"
6,0.581736,2018. 03. 15.,0.594544,0.542546,0.589867,"4,252,120"
7,0.589068,2018. 03. 14.,0.662431,0.577223,0.650264,"5,087,480"
8,0.650593,2018. 03. 13.,0.671947,0.633008,0.657454,"3,375,830"
9,0.659323,2018. 03. 12.,0.706863,0.638347,0.676082,"10,304,700"
10,0.677419,2018. 03. 11.,0.689413,0.617616,0.637438,"2,639,060"
11,0.638811,2018. 03. 10.,0.699526,0.627250,0.677773,"2,600,970"
12,0.675663,2018. 03. 09.,0.678740,0.580856,0.640722,"3,856,500"
13,0.643248,2018. 03. 08.,0.701548,0.633028,0.687628,"4,818,750"
14,0.688430,2018. 03. 07.,0.790733,0.651849,0.777024,"5,937,710"
15,0.778019,2018. 03. 06.,0.814832,0.764718,0.814832,"3,119,240"
16,0.816483,2018. 03. 05.,0.826310,0.805821,0.811610,"3,097,250"
17,0.810675,2018. 03. 04.,0.818494,0.783808,0.814477,"3,508,960"
18,0.814813,2018. 03. 03.,0.837468,0.807512,0.825377,"2,744,700"
19,0.824377,2018. 03. 02.,0.834554,0.807892,0.825708,"4,133,610"
20,0.825036,2018. 03. 01.,0.831652,0.803990,0.807594,"2,579,970"
21,0.806948,2018. 02. 28.,0.853219,0.806439,0.840258,"3,622,380"
22,0.840860,2018. 02. 27.,0.872502,0.833267,0.840511,"3,040,270"
23,0.839854,2018. 02. 26.,0.846083,0.790812,0.808097,"2,876,830"
24,0.807226,2018. 02. 25.,0.830831,0.783805,0.815955,"2,688,350"
25,0.815397,2018. 02. 24.,0.867870,0.794960,0.839918,"2,633,470"
26,0.840020,2018. 02. 23.,0.868612,0.799291,0.809934,"4,175,430"
27,0.810242,2018. 02. 22.,0.894768,0.810242,0.864026,"4,163,580"
28,0.863759,2018. 02. 21.,0.962117,0.836774,0.958053,"5,188,840"
29,0.962888,2018. 02. 20.,1.05,0.961375,1.02,"5,950,770"
30,1.02,2018. 02. 19.,1.04,0.972089,0.972089,"5,598,330"
31,0.973036,2018. 02. 18.,1.07,0.956529,1.07,"5,162,380"
32,1.06,2018. 02. 17.,1.06,0.964928,0.967879,"5,323,920"
33,0.968927,2018. 02. 16.,0.972492,0.933646,0.950052,"4,039,720"
34,0.950844,2018. 02. 15.,0.966307,0.919916,0.943533,"5,403,890"
