,close,date,high,low,open,volume
0,23.51,2018. 03. 21.,26.61,23.30,24.15,"6,775,290"
1,24.05,2018. 03. 20.,25.99,20.35,21.10,"8,251,900"
2,20.71,2018. 03. 19.,20.89,18.19,18.19,"5,080,920"
3,18.29,2018. 03. 18.,19.06,14.82,18.22,"5,580,910"
4,18.28,2018. 03. 17.,20.73,17.66,20.60,"4,223,540"
5,20.57,2018. 03. 16.,21.51,19.32,20.23,"5,124,390"
6,20.26,2018. 03. 15.,20.88,18.16,20.43,"5,411,790"
7,20.23,2018. 03. 14.,24.58,19.91,23.38,"5,591,680"
8,23.47,2018. 03. 13.,25.31,23.41,24.42,"2,717,480"
9,24.54,2018. 03. 12.,27.78,23.88,26.77,"6,817,230"
10,26.87,2018. 03. 11.,27.08,24.25,25.19,"2,407,380"
11,25.12,2018. 03. 10.,27.98,24.20,26.41,"3,289,970"
12,26.17,2018. 03. 09.,28.36,21.74,25.14,"6,063,920"
13,25.29,2018. 03. 08.,28.42,24.80,27.32,"3,129,480"
14,27.42,2018. 03. 07.,34.93,22.03,31.07,"8,314,560"
15,31.12,2018. 03. 06.,33.85,29.87,33.41,"3,355,610"
16,33.59,2018. 03. 05.,35.41,33.50,35.05,"3,890,440"
17,35.09,2018. 03. 04.,37.17,35.05,37.09,"3,013,210"
18,37.09,2018. 03. 03.,39.57,36.39,38.49,"2,913,120"
19,38.52,2018. 03. 02.,40.35,37.47,39.69,"3,098,330"
20,39.91,2018. 03. 01.,40.75,37.54,37.57,"3,939,470"
21,37.46,2018. 02. 28.,43.10,37.24,42.70,"4,570,520"
22,42.74,2018. 02. 27.,45.66,40.59,42.15,"5,689,080"
23,42.15,2018. 02. 26.,43.97,36.42,37.10,"7,714,540"
24,37.11,2018. 02. 25.,37.54,35.81,37.25,"3,076,440"
25,37.32,2018. 02. 24.,39.97,36.01,38.83,"2,926,860"
26,38.91,2018. 02. 23.,39.52,36.76,37.74,"3,749,330"
27,37.69,2018. 02. 22.,42.87,37.43,40.86,"3,250,470"
28,41.01,2018. 02. 21.,45.27,39.85,43.32,"4,003,360"
29,43.31,2018. 02. 20.,50.04,43.04,47.88,"5,583,400"
30,47.77,2018. 02. 19.,48.28,44.79,44.88,"4,677,070"
31,45.37,2018. 02. 18.,49.07,43.74,48.85,"4,970,220"
32,48.70,2018. 02. 17.,49.35,45.77,47.02,"5,289,930"
33,46.99,2018. 02. 16.,46.99,43.25,44.81,"4,898,880"
34,44.86,2018. 02. 15.,46.40,41.79,42.98,"6,653,660"
35,43.04,2018. 02. 14.,43.12,37.73,37.73,"5,594,950"
36,37.90,2018. 02. 13.,39.73,37.75,38.79,"3,470,130"
37,38.78,2018. 02. 12.,41.93,38.58,38.58,"4,562,850"
38,38.36,2018. 02. 11.,40.74,35.78,40.05,"3,755,470"
39,40.19,2018. 02. 10.,44.24,38.50,43.13,"5,457,140"
40,43.16,2018. 02. 09.,43.84,39.11,41.54,"5,467,500"
41,41.43,2018. 02. 08.,43.19,37.35,37.35,"9,420,860"
42,37.39,2018. 02. 07.,44.72,34.88,40.41,"13,622,300"
43,40.91,2018. 02. 06.,41.75,25.02,31.37,"12,800,600"
44,31.00,2018. 02. 05.,42.41,27.82,41.98,"10,018,300"
45,42.26,2018. 02. 04.,50.96,38.61,50.68,"12,683,100"
