,close,date,high,low,open,volume
0,7.03,2018. 03. 21.,7.24,5.98,6.07,"765,790,000"
1,6.01,2018. 03. 20.,6.40,5.45,6.17,"667,072,000"
2,6.36,2018. 03. 19.,6.36,4.57,4.71,"660,669,000"
3,4.65,2018. 03. 18.,4.68,3.95,4.65,"333,501,000"
4,4.67,2018. 03. 17.,5.11,4.61,5.09,"140,080,000"
5,5.09,2018. 03. 16.,5.32,4.95,5.18,"184,719,000"
6,5.17,2018. 03. 15.,5.38,4.87,5.35,"293,299,000"
7,5.34,2018. 03. 14.,5.97,5.25,5.87,"210,733,000"
8,5.86,2018. 03. 13.,5.98,5.66,5.82,"199,199,000"
9,5.83,2018. 03. 12.,6.23,5.72,6.15,"206,551,000"
10,6.14,2018. 03. 11.,6.24,5.61,5.79,"271,829,000"
11,5.80,2018. 03. 10.,6.50,5.80,6.17,"309,653,000"
12,6.13,2018. 03. 09.,6.24,5.38,6.20,"429,201,000"
13,6.20,2018. 03. 08.,6.76,6.12,6.51,"299,365,000"
14,6.51,2018. 03. 07.,7.37,6.17,7.25,"423,460,000"
15,7.25,2018. 03. 06.,8.00,7.16,8.00,"233,026,000"
16,8.05,2018. 03. 05.,8.29,8.05,8.18,"183,715,000"
17,8.18,2018. 03. 04.,8.18,7.79,8.00,"195,810,000"
18,8.00,2018. 03. 03.,8.30,7.96,8.11,"141,850,000"
19,8.09,2018. 03. 02.,8.74,8.03,8.68,"211,631,000"
20,8.63,2018. 03. 01.,8.63,8.30,8.39,"214,126,000"
21,8.41,2018. 02. 28.,9.22,8.41,8.53,"380,053,000"
22,8.57,2018. 02. 27.,8.87,8.03,8.17,"330,185,000"
23,8.13,2018. 02. 26.,8.44,7.63,7.90,"251,185,000"
24,7.90,2018. 02. 25.,8.19,7.70,8.18,"173,549,000"
25,8.19,2018. 02. 24.,8.72,7.95,8.57,"241,757,000"
26,8.58,2018. 02. 23.,8.77,7.92,8.05,"284,365,000"
27,8.09,2018. 02. 22.,8.91,7.98,8.74,"295,638,000"
28,8.76,2018. 02. 21.,9.31,8.53,9.27,"298,553,000"
29,9.28,2018. 02. 20.,10.01,9.26,9.69,"305,781,000"
30,9.68,2018. 02. 19.,9.79,9.36,9.37,"225,362,000"
31,9.38,2018. 02. 18.,10.20,9.23,10.16,"353,808,000"
32,10.15,2018. 02. 17.,10.18,9.93,10.01,"276,849,000"
33,10.02,2018. 02. 16.,10.24,9.70,10.15,"249,798,000"
34,10.17,2018. 02. 15.,10.30,9.77,9.94,"392,065,000"
35,9.97,2018. 02. 14.,10.02,9.17,9.23,"480,309,000"
36,9.21,2018. 02. 13.,9.27,8.70,9.18,"365,436,000"
37,9.18,2018. 02. 12.,9.29,8.45,8.45,"353,976,000"
38,8.41,2018. 02. 11.,9.09,8.17,9.09,"408,013,000"
39,9.10,2018. 02. 10.,10.30,8.66,9.61,"609,066,000"
40,9.65,2018. 02. 09.,9.66,8.16,8.50,"507,606,000"
41,8.51,2018. 02. 08.,8.59,7.66,7.66,"542,068,000"
42,7.61,2018. 02. 07.,8.65,7.56,8.35,"762,884,000"
43,8.34,2018. 02. 06.,8.46,5.85,7.17,"1,304,850,000"
44,7.06,2018. 02. 05.,8.85,6.94,8.68,"640,159,000"
45,8.61,2018. 02. 04.,10.17,8.45,9.77,"588,172,000"
46,9.84,2018. 02. 03.,10.39,8.59,9.77,"736,278,000"
47,9.79,2018. 02. 02.,10.22,7.64,10.17,"1,534,140,000"
48,10.21,2018. 02. 01.,12.40,9.90,12.24,"919,859,000"
49,12.20,2018. 01. 31.,12.33,10.42,11.46,"1,008,810,000"
50,11.56,2018. 01. 30.,14.03,11.30,14.03,"980,342,000"
51,14.01,2018. 01. 29.,15.17,13.80,15.03,"565,307,000"
52,15.02,2018. 01. 28.,15.04,14.34,14.34,"646,950,000"
53,14.27,2018. 01. 27.,14.63,13.97,14.34,"653,831,000"
54,14.34,2018. 01. 26.,14.73,13.22,14.28,"1,444,040,000"
55,14.31,2018. 01. 25.,14.93,13.70,13.96,"1,546,860,000"
56,13.83,2018. 01. 24.,13.86,12.63,13.01,"1,050,800,000"
57,12.97,2018. 01. 23.,13.81,11.87,13.57,"1,614,680,000"
